Geolocation,Commodity Description,Consumer Price Index for Bottom 30% Income Households Weights: (2018=100)
NCR,"01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",0.00710361
NCR,"01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",0.00435853
NCR,"01.1.8.6 - Ice, ice cream and sorbet (ND)",0.01247650
NCR,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),0.00370009
NCR,01.1.9 - Ready-made food and other food products n.e.c. (ND),0.07387545
NCR,01.1.9.2 - Baby food (ND),0.02735123
NCR,"01.1.9.3 - Salt, condiments and sauces (ND)",0.03349839
NCR,"01.1.9.4 - Spices, culinary herbs and seeds (ND)",0.01229043
NCR,01.1.9.9 - Other food products n.e.c. (ND),0.00073540
NCR,01.2 - NON-ALCOHOLIC BEVERAGES,0.16733886
NCR,01.2.1 - Fruit and vegetable juices (ND),0.01369241
NCR,01.2.1.0 - Fruit and vegetable juices (ND),0.01369241
NCR,01.2.2 - Coffee and coffee substitutes (ND),0.08462135
NCR,01.2.2.0 - Coffee and coffee substitutes (ND),0.08462135
NCR,"01.2.3 - Tea, maté and other plant products for infusion (ND)",0.00008397
NCR,"01.2.3.0 - Tea, maté and other plant products for infusion (ND)",0.00008397
NCR,01.2.4 - Cocoa drinks (ND),0.02718126
NCR,01.2.4.0 - Cocoa drinks (ND),0.02718126
NCR,01.2.5 - Water (ND),0.02588380
NCR,01.2.5.0 - Water (ND),0.02588380
NCR,01.2.6 - Soft drinks (ND),0.01424309
NCR,01.2.6.0 - Soft drinks (ND),0.01424309
NCR,01.2.9 - Other non-alcoholic beverages (ND),0.00163298
NCR,01.2.9.0 - Other non-alcoholic beverages (ND),0.00163298
NCR,02 - ALCOHOLIC BEVERAGES AND TOBACCO,0.10670564
NCR,02.1 - ALCOHOLIC BEVERAGES,0.03205125
NCR,02.1.1 - Spirits and liquors (ND),0.01400446
NCR,02.1.1.0 - Spirits and liquors (ND),0.01400446
NCR,02.1.2 - Wine (ND),..
NCR,02.1.2.2 - Wine from other sources (ND),..
NCR,02.1.3 - Beer (ND),0.01804679
NCR,02.1.3.0 - Beer (ND),0.01804679
NCR,02.3 - TOBACCO,0.07465439
NCR,02.3.0 - Tobacco (ND),0.07465439
NCR,02.3.0.1 - Cigarettes (ND),0.07465439
NCR,02.3.0.2 - Cigars (ND),..
NCR,02.3.0.9 - Other tobacco products (ND),..
NCR,02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS,..
NCR,02.4.0 - Other vegetable-based tobacco products (ND),..
NCR,02.4.0.0 - Other vegetable-based tobacco products (ND),..
NCR,02.900 - NON-FOOD,2.14804099
NCR,03 - CLOTHING AND FOOTWEAR,0.08068036
NCR,03.1 - CLOTHING,0.05759302
NCR,03.1.1 - Clothing materials (SD),..
NCR,03.1.1.0 - Clothing materials (SD),..
NCR,03.1.2 - Garments (SD),0.05735043
NCR,03.1.2.1 - Garments for men or boys (SD),0.02972806
NCR,03.1.2.2 - Garments for women or girls (SD),0.02467110
NCR,03.1.2.3 - Garments for infants (0 to under 2 years) (SD),0.00295127
NCR,03.1.3 - Other articles of clothing and clothing accessories (SD),0.00024259
NCR,03.1.3.1 - Other articles of clothing (SD),0.00020600
NCR,03.1.3.2 - Clothing accessories (SD),0.00003659
NCR,"03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",..
NCR,03.1.4.1 - Cleaning of clothing (S),..
NCR,"03.1.4.2 - Repair, tailoring and hire of clothing (S)",..
NCR,03.2 - FOOTWEAR,0.02308734
NCR,03.2.1 - Shoes and other footwear (SD),0.02308194
NCR,03.2.1.1 - Footwear for men (SD),0.01409901
NCR,03.2.1.2 - Footwear for women (SD),0.00898293
NCR,"03.2.2 - Cleaning, repair, and hire of footwear (S)",0.00000540
NCR,"03.2.2.0 - Cleaning, repair, and hire of footwear (S)",0.00000540
NCR,"04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",0.89840168
NCR,04.1 - ACTUAL RENTALS FOR HOUSING,0.49777402
NCR,04.1.1 - Actual rentals paid by tenants for main residence (S),0.49777402
NCR,04.1.1.0 - Actual rentals paid by tenants for main residence (S),0.49777402
NCR,"04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",0.01180957
NCR,04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND),0.00948825
NCR,04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND),0.00948825
NCR,"04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",0.00232132
NCR,"04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",0.00232132
NCR,04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING,0.10992071
NCR,04.4.1 - Water supply (ND),0.10992071
NCR,04.4.1.1 - Water supply through network systems (ND),0.10992071
NCR,"04.5 - ELECTRICITY, GAS AND OTHER FUELS",0.27889738
NCR,04.5.1 - Electricity (ND),0.19431282
NCR,04.5.1.0 - Electricity (ND),0.19431282
NCR,04.5.2 - Gas (ND),0.06733812
NCR,04.5.2.2 - Liquefied hydrocarbons (ND),0.06733812
NCR,04.5.3 - Liquid fuels (ND),0.00651907
NCR,04.5.3.0 - Liquid fuels (ND),0.00651907
NCR,04.5.4 - Solid fuels (ND),0.01072737
NCR,"04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",..
NCR,04.5.4.3 - Charcoal (ND),0.01072737
NCR,"05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",0.08823092
NCR,"05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",..
NCR,"05.1.1 - Furniture, furnishings and loose carpets (D)",..
NCR,05.1.1.1 - Household furniture (D),..
NCR,"05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
NCR,05.2 - HOUSEHOLD TEXTILES,0.00159749
NCR,05.2.1 - Household textiles (SD),0.00159749
NCR,05.2.1.1 - Furnishing fabrics and curtains (SD),0.00041497
NCR,05.2.1.2 - Bed linen and bedding (SD),0.00111254
NCR,05.2.1.9 - Other household textiles (SD),0.00006998
NCR,05.3 - HOUSEHOLD APPLIANCES,0.01079073
NCR,"05.3.1 - Major household appliances, whether electric or not (D)",0.00712219
NCR,05.3.1.1 - Major kitchen appliances (D),0.00256860
NCR,05.3.1.2 - Major laundry appliances (D),0.00455359
NCR,05.3.2 - Small household appliances (SD),0.00346081
NCR,05.3.2.1 - Small appliances for cooking and processing of food (SD),0.00089787
NCR,05.3.2.9 - Other small household appliances (SD),0.00256294
NCR,"05.3.3 - Repair, installation and hire of household appliances (S)",0.00020773
NCR,"05.3.3.0 - Repair, installation and hire of household appliances (S)",0.00020773
NCR,"05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",0.00038814
NCR,"05.4.0 - Glassware, tableware and household utensils (SD)",0.00038814
NCR,"05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",0.00038814
NCR,05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN,0.00003755
NCR,05.5.2 - Non-motorized tools and miscellaneous accessories (SD),0.00003755
NCR,05.5.2.1 - Non-motorized tools (SD),0.00001502
NCR,05.5.2.2 - Miscellaneous accessories (SD),0.00002253
NCR,05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE,0.07541701
NCR,05.6.1 - Non-durable household goods (ND),0.07541701
NCR,05.6.1.1 - Household cleaning and maintenance products (ND),0.01885426
NCR,05.6.1.9 - Other non-durable household goods (ND),0.05656275
NCR,06 - HEALTH,0.05362283
NCR,06.1 - MEDICINES AND HEALTH PRODUCTS,0.04358641
NCR,06.1.1 - Medicines (ND),0.04327261
NCR,"06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",0.04327261
NCR,06.1.2 - Medical products (ND),0.00031380
NCR,06.1.2.1 - Medical diagnostic products (ND),0.00010460
NCR,06.1.2.2 - Prevention and protective devices (ND),0.00010460
NCR,06.1.2.3 - Treatment devices for personal use (ND),0.00010460
NCR,06.1.3 - Assistive products (D),..
NCR,06.1.3.1 - Assistive products for vision (D),..
NCR,06.2 - OUTPATIENT CARE SERVICES,0.00850960
NCR,06.2.1 - Preventive care services (S),0.00828769
NCR,06.2.1.9 - Other preventive services (S),0.00828769
NCR,06.2.2 - Outpatient dental services (S),0.00022191
NCR,06.2.2.1 - Dental preventive services (S),0.00022191
NCR,06.3 - INPATIENT CARE SERVICES,..
NCR,06.3.1 - Inpatient curative and rehabilitative services (S),..
NCR,06.3.1.0 - Inpatient curative and rehabilitative services (S),..
NCR,06.4 - OTHER HEALTH SERVICES,0.00152682
NCR,06.4.1 - Diagnostic imaging services and medical laboratory services (S),0.00152682
NCR,06.4.1.0 - Diagnostic imaging services and medical laboratory services (S),0.00152682
NCR,07 - TRANSPORT,0.21868784
NCR,07.1 - PURCHASE OF VEHICLES,0.00301983
NCR,07.1.2 - Motorcycles (D),0.00230385
NCR,07.1.2.0 - Motorcycles (D),0.00230385
NCR,07.1.3 - Bicycles (D),0.00071598
NCR,07.1.3.0 - Bicycles (D),0.00071598
NCR,07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT,0.02431050
NCR,07.2.1 - Parts and accessories for personal transport equipment (SD),..
NCR,07.2.1.1 - Tires (SD),..
NCR,07.2.1.2 - Parts for personal transport equipment (SD),..
NCR,07.2.2 - Fuels and lubricants for personal transport equipment (ND),0.02387234
NCR,07.2.2.1 - Diesel (ND),0.00299092
NCR,07.2.2.2 - Gasoline (ND),0.02073667
NCR,07.2.2.4 - Lubricants (ND),0.00014475
NCR,07.2.3 - Maintenance and repair of personal transport equipment (S),0.00032549
NCR,07.2.3.0 - Maintenance and repair of personal transport equipment (S),0.00032549
NCR,07.2.4 - Other services in respect of personal transport equipment (S),0.00011267
NCR,07.2.4.2 - Toll facilities (S),0.00011267
NCR,07.3 - PASSENGER TRANSPORT SERVICES,0.19135475
NCR,07.3.1 - Passenger transport by railway (S),0.00246069
NCR,07.3.1.2 - Passenger transport by rapid transit and tram (S),0.00246069
NCR,07.3.2 - Passenger transport by road (S),0.18816513
NCR,07.3.2.1 - Passenger transport by bus and coach (S),0.02684407
NCR,07.3.2.2 - Passenger transport by taxi and hired car with driver (S),0.00161075
NCR,07.3.2.9 - Other passenger transport by road (S),0.15971031
NCR,07.3.3 - Passenger transport by air (S),0.00027126
NCR,"07.3.3.1 - Passenger transport by air, domestic (S)",0.00027126
NCR,07.3.4 - Passenger transport by sea and inland waterway (S),0.00045767
NCR,07.3.4.0 - Passenger transport by sea and inland waterway (S),0.00045767
NCR,07.4 - TRANSPORT SERVICES OF GOODS,0.00000276
NCR,07.4.1 - Postal and courier services (S),0.00000276
NCR,07.4.1.1 - Letter handling services (S),..
NCR,07.4.1.2 - Courier and parcel delivery services (S),0.00000276
NCR,08 - INFORMATION AND COMMUNICATION,0.05787709
NCR,08.1 - INFORMATION AND COMMUNICATION EQUIPMENT,0.00043647
NCR,08.1.2 - Mobile telephone equipment (D),..
NCR,08.1.2.0 - Mobile telephone equipment (D),..
NCR,08.1.3 - Information processing equipment (D),..
NCR,"08.1.3.1 - Computers, laptops and tablets (D)",..
NCR,08.1.3.2 - Peripheral equipment and its consumable components (D),..
NCR,"08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",0.00043647
NCR,"08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",0.00043647
NCR,08.1.5 - Unrecorded recording media (SD),..
NCR,08.1.5.0 - Unrecorded recording media (SD),..
NCR,08.3 - INFORMATION AND COMMUNICATION SERVICES,0.05744062
NCR,08.3.1 - Fixed communication services (S),..
NCR,08.3.1.0 - Fixed communication services (S),..
NCR,08.3.2 - Mobile communication services (S),0.05210483
NCR,08.3.2.0 - Mobile communication services (S),0.05210483
NCR,08.3.3 - Internet access provision services and net storage services (S),0.00533579
NCR,08.3.3.0 - Internet access provision services and net storage services (S),0.00533579
NCR,"09 - RECREATION, SPORT AND CULTURE",0.01716374
NCR,09.2 - OTHER RECREATIONAL GOODS,0.00103120
NCR,"09.2.1 - Games, toys and hobbies (SD)",0.00103120
NCR,"09.2.1.2 - Other games, toys and hobbies (SD)",0.00103120
NCR,"09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
NCR,09.2.2.1 - Equipment for sport (SD),..
NCR,09.3 - GARDEN PRODUCTS AND PETS,0.00049424
NCR,"09.3.1 - Garden products, plants and flowers (ND)",0.00005644
NCR,09.3.1.1 - Garden products (ND),0.00002822
NCR,"09.3.1.2 - Plants, seeds and flowers (ND)",0.00002822
NCR,09.3.2 - Pets and products for pets (ND),0.00043780
NCR,09.3.2.2 - Products for pets and other household animals (ND),0.00043780
NCR,09.4 - RECREATIONAL SERVICES,0.00383022
NCR,09.4.6 - Recreational and sporting services (S),0.00030354
NCR,09.4.6.2 - Sporting services - practice (S),0.00030354
NCR,09.4.7 - Games of chance (S),0.00352668
NCR,09.4.7.0 - Games of chance (S),0.00352668
NCR,09.5 - CULTURAL GOODS,..
NCR,09.5.1 - Musical instruments (D),..
NCR,09.5.1.0 - Musical instruments (D),..
NCR,09.6 - CULTURAL SERVICES,..
NCR,09.6.9 - Other cultural services (S),..
NCR,09.6.9.0 - Other cultural services (S),..
NCR,"09.7 - NEWSPAPERS, BOOKS AND STATIONERY",0.01180808
NCR,09.7.1 - Books (SD),..
NCR,09.7.1.1 - Educational and textbooks in printed or electronic copy (SD),..
NCR,09.7.1.9 - Other books (SD) in printed or electronic copy,..
NCR,09.7.2 - Newspapers and periodicals (ND),0.00014795
NCR,09.7.2.1 - Newspapers (ND),0.00014795
NCR,09.7.4 - Stationery and drawing materials (ND),0.01166013
NCR,09.7.4.0 - Stationery and drawing materials (ND),0.01166013
NCR,09.8 - PACKAGE HOLIDAYS (S),..
NCR,09.8.0 - Package holidays (S),..
NCR,09.8.0.0 - Package holidays (S),..
NCR,10 - EDUCATION SERVICES,0.00503990
NCR,10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION,0.00281469
NCR,10.1.0 - Early chilhood and primary education (S),0.00281469
NCR,10.1.0.1 - Early childhood education services (S),0.00192579
NCR,10.1.0.2 - Primary education (S),0.00088890
NCR,10.2 - SECONDARY EDUCATION  (S),0.00222521
NCR,10.2.0 - Secondary education (S),0.00222521
NCR,10.2.0.1 - Lower secondary general education services,0.00222521
NCR,10.2.0.2 - Lower secondary technical-vocational livelihood programs services,..
NCR,10.4 - TERTIARY EDUCATION (S),..
NCR,10.4.0 - Tertiary education (s),..
NCR,10.4.0.0 - Tertiary education (s),..
NCR,11 - RESTAURANTS AND ACCOMMODATION SERVICES,0.52259526
NCR,11.1 - FOOD AND BEVERAGE SERVING SERVICES,0.52259526
NCR,"11.1.1 - Restaurants, café and the like (S)",0.52259526
NCR,"11.1.1.1 - Restaurants, café and the like - with full service (S)",0.52259526
NCR,11.2 - ACCOMMODATION SERVICES,..
NCR,11.2.0 - Accommodation services (S),..
NCR,"11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",..
NCR,12 - FINANCIAL SERVICES,0.00000416
NCR,12.2 - FINANCIAL SERVICES,0.00000416
NCR,12.2.1 - Financial intermediation services indirectly measured (S),0.00000415
NCR,12.2.1.0 - Financial intermediation services indirectly measured (S),0.00000415
NCR,12.2.9 - Other financial services (S),0.00000001
NCR,12.2.9.1 - Remittances fees (S),0.00000001
NCR,"13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",0.20573721
NCR,13.1 - PERSONAL CARE,0.19611479
NCR,13.1.1 - Electric appliances for personal care (SD),0.00003131
NCR,13.1.1.1 - Electric appliances for personal care (SD),0.00003131
NCR,"13.1.2 - Other appliances, articles and products for personal care (ND)",0.17055900
NCR,"13.1.2.0 - Other appliances, articles and products for personal care (ND)",0.17055900
NCR,13.1.3 - Hairdressing salons and personal grooming establishments (S),0.02552448
NCR,13.1.3.1 - Hairdressing (S),0.01276224
NCR,13.1.3.2 - Personal grooming treatments (S),0.01276224
NCR,13.2 - OTHER PERSONAL EFFECTS,0.00907974
NCR,13.2.1 - Jewellery and watches (D),0.00036144
NCR,13.2.1.1 - Jewellery and watches (D),0.00036144
NCR,"13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
NCR,13.2.9 - Other personal effects n.e.c. (SD),0.00871830
NCR,13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD),0.00871830
NCR,13.9 - OTHER SERVICES,0.00054268
NCR,13.9.0 - Other services (S),0.00054268
NCR,13.9.0.9 - Other services n.e.c. (S),0.00054268
AONCR,0 - ALL ITEMS,96.00448084
AONCR,01 - FOOD AND NON-ALCOHOLIC BEVERAGES,53.18965110
AONCR,01.1 - FOOD,49.80689947
AONCR,01.1.1 - Cereals and cereal products (ND),23.06537205
AONCR,01.1.1.1 - Cereals (ND),19.20240039
AONCR,01.1.1.12 - Rice,17.45711348
AONCR,01.1.1.16 - Corn,1.74528691
AONCR,"01.1.1.20 - Flour, Bread and Other Bakery Products, Pasta Products,  and Other Cereals",3.86297166
AONCR,01.1.1.2 - Flour of cereals (ND),0.11590400
AONCR,01.1.1.3 - Bread and bakery products (ND),2.24100926
AONCR,01.1.1.4 - Breakfast cereals (ND),0.00749695
AONCR,"01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",0.97318359
AONCR,01.1.1.9 - Other cereal and grain mill products (ND),0.52537786
AONCR,01.1.2 - Meat and other parts of slaughtered land animals (ND),5.85072906
AONCR,"01.1.2.2 - Meat, fresh, chilled or frozen (ND)",4.37896234
AONCR,"01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",0.01066752
AONCR,"01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",0.12889465
AONCR,"01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",1.33220455
AONCR,01.1.3 - Fish and other seafood (ND),8.25517482
AONCR,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",6.10016270
AONCR,"01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",0.93738961
AONCR,01.1.3.3 - Fish preparations (ND),0.76173834
AONCR,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",0.44880572
AONCR,01.1.3.6 - Other seafood preparations (ND),0.00707845
AONCR,"01.1.4 - Milk, other dairy products and eggs (ND)",3.21536570
AONCR,01.1.4.1 - Raw and whole milk (ND),0.00552290
AONCR,01.1.4.3 - Other milk and cream (ND),1.55868672
AONCR,01.1.4.4 - Non-animal milk (ND),0.00028279
AONCR,01.1.4.5 - Cheese (ND),0.03732716
AONCR,01.1.4.6 - Yoghurt and similar products (ND),0.00012782
AONCR,01.1.4.7 - Milk-based dessert and beverages (ND),0.01448950
AONCR,01.1.4.8 - Eggs (ND),1.59892881
AONCR,01.1.5 - Oils and fats (ND),0.64205802
AONCR,01.1.5.1 - Vegetable oils (ND),0.54214659
AONCR,01.1.5.2 - Butter and other fats and oils derived from milk (ND),0.00187481
AONCR,01.1.5.3 - Margarine and similar preparations (ND),0.09586789
AONCR,01.1.5.9 - Other animal oils and fats (ND),0.00216873
AONCR,01.1.6 - Fruits and nuts (ND),1.67747742
AONCR,"01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",1.59818181
AONCR,"01.1.6.2 - Citrus fruits, fresh (ND)",0.01740332
AONCR,"01.1.6.7 - Fruit, dried and dehydrated (ND)",0.00048071
AONCR,"01.1.6.8 - Nuts, in shell or shelled (ND)",0.03690652
AONCR,01.1.6.9 - Fruit and nuts ground and other preparations (ND),0.02450506
AONCR,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",3.88448122
AONCR,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",1.20890321
AONCR,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",1.30735209
AONCR,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",0.93138068
AONCR,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",0.39830833
AONCR,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",0.03853691
AONCR,"01.1.8 - Sugar, confectionery and desserts (ND)",1.36135882
AONCR,01.1.8.1 - Cane and beet sugar (ND),0.77252747
AONCR,"01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",0.00404589
AONCR,"01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",0.09798518
AONCR,"01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",0.06511069
AONCR,"01.1.8.6 - Ice, ice cream and sorbet (ND)",0.26573046
AONCR,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),0.15595913
AONCR,01.1.9 - Ready-made food and other food products n.e.c. (ND),1.85488236
AONCR,01.1.9.2 - Baby food (ND),0.31157551
AONCR,"01.1.9.3 - Salt, condiments and sauces (ND)",0.98469346
AONCR,"01.1.9.4 - Spices, culinary herbs and seeds (ND)",0.47037458
AONCR,01.1.9.9 - Other food products n.e.c. (ND),0.08823881
AONCR,01.2 - NON-ALCOHOLIC BEVERAGES,3.38275163
AONCR,01.2.1 - Fruit and vegetable juices (ND),0.26785908
AONCR,01.2.1.0 - Fruit and vegetable juices (ND),0.26785908
AONCR,01.2.2 - Coffee and coffee substitutes (ND),1.54341380
AONCR,01.2.2.0 - Coffee and coffee substitutes (ND),1.54341380
AONCR,"01.2.3 - Tea, maté and other plant products for infusion (ND)",0.00793016
AONCR,"01.2.3.0 - Tea, maté and other plant products for infusion (ND)",0.00793016
AONCR,01.2.4 - Cocoa drinks (ND),0.50989780
AONCR,01.2.4.0 - Cocoa drinks (ND),0.50989780
AONCR,01.2.5 - Water (ND),0.50382694
AONCR,01.2.5.0 - Water (ND),0.50382694
AONCR,01.2.6 - Soft drinks (ND),0.50694058
AONCR,01.2.6.0 - Soft drinks (ND),0.50694058
AONCR,01.2.9 - Other non-alcoholic beverages (ND),0.04288327
AONCR,01.2.9.0 - Other non-alcoholic beverages (ND),0.04288327
AONCR,02 - ALCOHOLIC BEVERAGES AND TOBACCO,2.52110399
AONCR,02.1 - ALCOHOLIC BEVERAGES,0.77834640
AONCR,02.1.1 - Spirits and liquors (ND),0.50191247
AONCR,02.1.1.0 - Spirits and liquors (ND),0.50191247
AONCR,02.1.2 - Wine (ND),0.09690494
AONCR,02.1.2.2 - Wine from other sources (ND),0.09690494
