Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual
..National Capital Region (NCR),"POTATO, BAGUIO, GOOD QUALITY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"SWEET POTATO (CAMOTE), 1 KG",32.32,34.47,37.44,37.83,41.79,49.00,50.19,49.23,48.33,48.21,49.66,49.90,44.03,49.00,46.15,45.76,46.72,47.78,50.39,49.25,47.83,50.38,47.11,45.25,45.06,47.56,44.52,45.17,44.12,48.26,50.89,49.16,47.87,47.17,47.10,47.36,48.40,48.74,47.40,48.84,48.17,50.32,50.11,50.56,49.59,48.68,57.35,48.68,58.28,59.48,60.31,52.53,66.35,62.40,59.34,57.95,58.38,58.93,58.90,60.02,65.85,68.59,67.51,68.01,62.69,68.81,70.47,67.86,71.28,74.04,76.46,81.13,87.41,85.50,84.50,82.93,82.93,77.78,82.42,78.93,73.89,73.80,75.15,76.01,77.87,92.01,94.39,90.67,86.26,83.32,82.06,79.66,79.46,77.52,74.65,73.76,72.50,76.32,86.07,87.42,88.85,92.55,93.48,81.85
..National Capital Region (NCR),"SWEET POTATO (CAMOTE), NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"SWEET POTATO (CAMOTE), WHITE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"SWEET POTATO (CAMOTE), YELLOW, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"CASSAVA (KAMOTENG KAHOY), 1 KG",22.41,23.90,25.96,26.23,28.97,33.97,34.79,34.12,33.50,33.41,34.41,34.57,30.52,33.95,31.98,31.71,32.38,33.12,34.93,34.14,33.15,34.91,32.64,31.35,31.22,32.96,30.85,31.30,30.57,33.44,35.26,34.06,33.17,32.69,32.64,32.82,33.54,33.77,32.84,33.84,33.37,34.86,34.71,35.02,34.35,33.72,38.63,33.72,36.47,36.42,37.41,35.21,40.78,38.26,38.91,40.45,40.05,40.31,40.75,41.24,42.20,42.15,40.86,40.58,40.55,42.87,42.34,44.24,48.11,51.42,56.55,58.00,59.88,60.58,59.14,58.66,56.40,53.18,55.58,54.49,54.40,53.74,54.31,54.48,54.69,56.93,57.16,56.13,57.17,57.39,55.54,55.02,54.86,54.89,54.99,54.77,55.21,55.93,56.04,55.32,56.03,56.32,56.52,55.49
..National Capital Region (NCR),"UBE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"GABI TUBERS, CEBU/BUTIG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"GABI TUBERS, MALAGKIT WITH STALK, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"GABI TUBERS, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"GABI TUBERS, SAN FERNANDO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"GABI TUBERS, TAGALOG, 1 KG",65.19,66.43,65.16,63.41,62.41,65.79,65.13,68.99,67.12,67.26,67.82,67.12,65.99,69.06,68.71,71.09,73.81,76.04,75.37,74.12,76.82,77.51,79.52,79.62,81.20,75.24,80.90,83.53,83.20,81.38,84.84,84.63,82.15,80.78,82.83,83.34,87.03,86.58,83.43,87.40,84.81,81.45,79.82,80.70,81.29,81.40,79.92,81.40,76.35,75.50,72.24,80.19,71.21,71.56,71.38,72.57,71.16,72.13,72.60,72.77,73.93,75.74,78.15,77.47,73.39,80.84,78.51,79.37,79.60,80.67,82.32,85.81,91.52,94.90,92.81,92.70,92.05,85.93,90.87,91.01,91.16,92.70,95.55,100.02,100.47,107.13,112.82,113.71,116.64,115.45,102.29,110.58,107.50,105.70,103.70,105.39,105.50,108.84,111.07,108.08,109.40,110.99,113.30,108.34
..National Capital Region (NCR),"GABI TUBERS, WHITE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"GABI TUBES, PLASTIC, CELLOPHANE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"GABI, MALAGKIT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"KARLANG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"PALAWAN, YELLOW, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..National Capital Region (NCR),"PAO GALLIANG, FRESH TUBER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"CARROT, 1 KG",63.54,61.45,64.79,63.64,63.88,60.24,60.92,68.28,83.31,102.51,85.80,71.63,70.83,63.60,55.32,53.65,62.86,66.21,67.52,72.24,71.07,64.10,66.51,71.48,67.22,65.15,66.89,60.13,56.26,56.50,48.96,48.15,57.79,62.84,65.05,64.12,67.71,80.94,61.28,89.73,88.28,77.42,59.94,55.04,51.70,54.26,66.60,83.74,74.94,79.38,84.87,72.16,77.30,70.29,79.24,75.07,75.51,68.77,67.90,75.54,90.10,96.33,104.62,96.82,81.46,85.73,68.19,62.43,62.12,63.05,63.19,88.08,112.63,125.08,108.74,108.98,88.69,86.41,76.78,75.47,90.81,92.82,87.27,87.26,95.73,105.91,81.61,83.93,109.49,114.68,91.81,126.60,98.65,83.34,70.70,68.99,70.99,72.23,109.85,135.39,143.87,132.49,123.66,103.06
..Cordillera Administrative Region (CAR),"TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"POTATO, 1 KG",58.10,58.43,59.53,56.23,55.32,53.42,52.61,54.73,57.51,61.51,64.76,65.20,58.11,62.37,59.46,55.80,53.89,52.75,54.49,61.19,58.79,67.70,73.35,78.97,73.26,62.67,69.89,65.22,66.79,83.93,74.91,72.99,72.22,70.35,67.82,65.33,65.39,69.16,70.33,75.58,79.56,71.47,61.75,55.22,49.62,49.73,64.43,67.04,66.84,75.62,77.10,66.16,69.13,67.71,63.45,61.97,65.93,67.85,67.90,68.35,70.74,74.65,87.46,100.15,72.11,117.23,108.35,95.46,90.36,90.18,89.95,94.69,106.81,124.26,141.09,155.48,132.63,112.21,120.70,108.71,111.08,112.35,104.65,116.88,115.13,108.26,90.88,87.45,93.70,110.25,106.67,119.49,110.50,100.80,90.00,84.29,82.11,80.27,85.36,86.57,103.09,108.45,122.50,97.79
..Cordillera Administrative Region (CAR),"POTATO, BAGUIO, GOOD QUALITY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"SWEET POTATO (CAMOTE), 1 KG",42.25,41.20,39.70,38.59,38.55,40.54,41.07,43.51,45.60,47.73,49.28,47.61,42.97,47.40,46.23,43.07,40.76,43.14,43.50,43.34,45.10,45.49,46.62,49.07,48.80,45.21,47.26,45.68,42.55,45.49,47.77,47.10,50.38,49.97,47.76,48.90,49.45,49.24,47.63,50.72,47.64,44.44,40.64,38.74,39.70,40.57,47.25,50.37,51.40,53.23,53.95,46.55,53.82,54.73,50.17,49.54,51.26,49.19,49.33,51.93,53.45,57.59,59.49,58.84,53.28,64.89,65.02,61.47,61.31,63.63,64.84,66.73,67.11,69.64,66.93,66.49,64.69,65.23,64.49,62.49,62.23,62.43,63.20,65.37,63.42,61.79,68.35,69.67,71.15,70.81,65.45,70.29,64.53,63.05,62.18,62.10,63.32,63.78,66.56,69.02,68.89,71.84,75.32,66.74
..Cordillera Administrative Region (CAR),"SWEET POTATO (CAMOTE), NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"SWEET POTATO (CAMOTE), WHITE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"SWEET POTATO (CAMOTE), YELLOW, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"CASSAVA (KAMOTENG KAHOY), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"UBE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"GABI TUBERS, 1 KG",44.17,44.17,42.80,41.42,43.49,42.11,37.98,39.35,43.49,42.11,57.99,56.61,44.64,56.61,55.23,55.23,51.10,52.48,52.48,50.40,49.71,52.48,53.85,53.85,52.48,52.99,52.48,48.33,46.95,53.17,52.48,46.27,42.82,42.12,44.19,41.44,44.89,47.65,46.90,46.96,44.89,48.34,46.27,51.10,51.10,48.34,55.70,61.26,58.75,57.50,60.75,52.58,60.38,65.38,71.63,67.50,66.57,64.94,65.19,70.88,70.63,74.13,75.00,74.00,68.85,70.38,73.13,73.69,73.44,72.13,73.38,75.25,78.88,81.69,81.69,83.62,82.05,76.61,82.55,82.50,79.43,84.77,85.50,87.72,90.45,90.45,88.58,90.20,89.39,89.19,86.73,89.54,89.62,84.84,84.59,85.10,85.09,84.97,85.55,86.23,86.54,85.85,94.10,86.84
..Cordillera Administrative Region (CAR),"GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"GABI TUBERS, CEBU/BUTIG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"GABI TUBERS, MALAGKIT WITH STALK, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"GABI TUBERS, NATIVE, 1 KG",43.14,43.14,43.14,43.14,43.14,43.14,43.02,42.41,42.41,42.41,43.63,43.63,43.03,43.63,43.63,43.63,43.63,43.63,43.63,44.24,47.28,44.84,44.84,47.52,45.08,44.63,46.67,47.27,47.51,47.10,51.16,52.38,46.29,46.29,46.29,47.51,46.29,53.60,48.20,49.95,51.17,50.57,50.57,49.35,46.91,48.13,49.38,50.63,49.38,51.25,50.00,49.77,48.75,46.25,46.00,46.25,48.75,48.75,48.75,49.13,49.13,48.75,51.25,51.25,48.58,51.25,51.25,51.25,51.25,51.25,51.25,51.25,51.25,57.50,58.75,57.50,58.75,53.54,58.75,61.25,61.25,66.25,65.00,65.00,66.25,65.00,63.75,62.50,68.13,66.88,64.17,65.00,66.25,56.25,53.75,53.75,53.75,57.50,60.00,57.50,57.50,65.00,63.75,59.17
..Cordillera Administrative Region (CAR),"GABI TUBERS, SAN FERNANDO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"GABI TUBERS, TAGALOG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"GABI TUBERS, WHITE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"GABI TUBES, PLASTIC, CELLOPHANE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"GABI, MALAGKIT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"KARLANG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"PALAWAN, YELLOW, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..Cordillera Administrative Region (CAR),"PAO GALLIANG, FRESH TUBER, 1 KG",27.89,28.28,28.15,30.43,31.70,34.24,35.51,35.51,36.78,41.85,36.78,35.51,33.55,35.51,36.78,38.05,36.78,36.78,39.32,39.32,38.05,36.78,37.42,38.05,38.69,37.63,39.96,39.96,40.59,40.59,41.86,42.50,42.50,42.50,43.13,43.52,45.04,46.94,42.42,52.02,51.39,48.85,45.04,45.04,43.13,42.50,43.50,43.50,43.50,45.63,45.63,45.81,48.13,40.83,43.13,45.63,45.63,46.88,41.25,42.50,43.75,43.75,46.25,50.00,44.81,54.84,57.89,53.91,50.31,50.00,49.38,50.63,51.25,52.50,54.38,66.88,63.75,54.64,65.00,58.75,53.75,51.88,40.00,50.00,48.75,53.13,53.75,56.25,62.50,70.00,55.31,73.13,70.00,67.50,57.50,51.25,57.50,58.75,62.50,61.25,63.75,60.00,61.25,62.03
