Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual
PHILIPPINES,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",77.97,79.01,80.18,78.87,75.83,76.47,75.00,77.98,80.56,81.78,82.58,81.02,78.94,87.18,84.89,82.55,80.45,78.43,81.41,81.56,82.89,81.48,82.49,85.52,87.81,83.05,91.37,91.30,89.26,85.82,80.22,78.89,79.02,79.32,81.07,80.63,84.42,85.75,83.92,90.87,92.82,92.89,91.40,90.69,86.96,83.47,88.45,85.10,85.30,87.26,90.62,88.82,101.15,98.47,96.00,95.50,95.83,94.30,98.74,99.01,101.71,101.79,103.65,105.57,99.31,117.70,121.85,120.70,105.79,100.78,106.37,105.43,106.59,109.88,109.35,110.30,108.27,110.25,112.16,112.38,105.88,103.45,97.41,97.75,96.05,95.07,103.93,102.60,104.45,103.86,102.92,107.15,107.17,107.47,104.63,104.38,103.17,104.05,103.18,104.26,106.49,111.69,114.78,106.54
PHILIPPINES,"FRESH FISH, SHORT MACKEREL (HASA HASA/KABAYAS/KABALYAS), MEDIUM, 1 KG",200.59,203.89,213.34,209.34,206.74,202.77,194.74,192.03,188.68,188.45,186.75,183.70,197.59,187.22,188.47,190.93,178.93,179.24,194.27,198.96,193.89,196.04,183.97,203.34,212.54,192.32,226.41,223.96,226.70,219.48,213.23,197.49,163.47,165.21,180.27,182.75,203.18,209.03,200.93,218.94,235.57,236.53,243.02,226.56,225.28,210.91,218.19,202.22,214.31,217.08,236.25,223.74,253.47,247.36,249.03,236.39,239.72,248.06,237.22,241.94,242.22,241.67,247.50,235.97,243.38,267.22,268.61,257.64,244.44,228.89,247.78,231.94,250.69,246.39,238.06,237.64,247.50,247.23,249.44,249.44,236.39,237.36,235.00,241.53,236.81,230.83,238.47,240.83,244.72,239.86,240.06,249.58,243.33,254.17,252.50,244.31,254.44,255.69,258.06,247.50,256.67,256.53,261.53,252.86
PHILIPPINES,"FRESH FISH, SINAGID (DANGIT), MEDIUM, 1 KG",198.55,203.43,202.34,207.76,205.60,213.19,213.19,213.19,228.06,246.98,212.54,217.49,213.53,237.32,221.34,221.34,222.58,217.62,217.62,217.62,220.10,222.58,208.95,208.95,211.43,218.95,238.20,225.81,225.81,223.33,229.53,218.87,214.66,209.33,210.32,210.94,221.48,216.64,220.41,216.67,223.18,236.31,236.41,225.57,216.89,219.06,207.92,205.83,186.35,193.23,186.67,212.84,201.88,208.33,200.31,195.73,207.81,208.86,213.86,213.54,196.04,190.94,195.42,192.81,202.13,214.69,209.48,220.63,235.94,236.88,247.19,240.00,231.77,227.50,213.65,213.85,223.33,226.24,212.81,226.77,242.92,208.96,190.42,193.02,197.60,189.90,212.40,209.38,206.88,201.56,207.72,231.25,246.88,260.21,228.23,243.96,217.50,260.36,278.81,275.58,281.84,290.22,285.83,258.39
PHILIPPINES,"FRESH FISH, TAMARONG, 1 KG",182.56,183.37,178.13,178.87,178.48,182.54,181.59,184.32,195.18,197.92,192.76,197.26,186.08,209.23,209.47,183.51,174.45,175.69,178.65,186.62,185.59,189.21,179.53,196.66,200.89,189.13,219.07,213.12,203.16,217.39,220.04,202.81,197.17,186.91,185.78,185.53,196.08,203.69,202.56,210.00,210.33,219.91,217.52,222.97,220.40,203.43,197.85,190.56,171.81,174.10,181.18,201.67,234.93,197.50,191.81,195.90,195.97,203.47,209.45,205.70,201.32,202.92,202.78,215.70,204.79,238.40,240.90,224.58,211.94,204.03,210.69,202.15,203.33,197.71,200.28,190.49,196.60,210.09,200.77,225.28,222.15,210.90,195.76,191.95,213.06,185.21,216.32,208.47,202.36,203.13,206.28,238.20,214.72,225.21,194.86,218.96,214.38,242.97,246.06,253.50,252.03,269.11,276.51,237.21
PHILIPPINES,"FRESH FISH, TULOY, MEDIUM, 1 KG",106.60,100.86,91.50,93.06,92.80,87.75,90.17,96.15,96.48,94.41,101.15,100.75,95.97,100.57,101.78,99.31,98.58,87.87,89.23,81.69,86.04,87.67,87.14,82.05,88.68,90.89,91.81,91.81,85.32,99.10,89.52,87.11,91.61,117.60,119.91,95.77,95.16,93.25,96.50,98.92,104.72,100.47,103.37,103.96,103.92,101.13,102.80,103.50,105.17,114.00,108.67,104.22,117.42,110.42,110.17,110.17,114.67,117.20,120.73,116.73,109.01,110.01,113.57,108.10,113.18,121.15,126.87,124.98,116.60,114.88,122.73,116.58,120.33,120.67,120.68,124.00,119.52,120.75,121.88,129.68,123.27,119.10,113.53,115.75,111.75,113.00,106.71,107.18,111.08,111.39,115.36,115.60,113.97,114.53,120.42,120.08,120.63,119.25,115.25,102.68,100.90,114.03,117.77,114.59
PHILIPPINES,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",201.56,201.38,203.82,203.13,200.56,202.26,198.81,199.99,206.59,207.35,204.62,210.82,203.41,218.67,223.16,218.96,217.81,212.52,217.10,214.84,214.38,215.77,218.67,222.53,229.60,218.67,236.68,243.08,241.25,239.36,236.87,235.66,228.83,224.06,227.40,228.45,240.86,244.73,235.60,257.80,265.49,264.16,265.10,261.15,259.76,253.67,259.36,256.61,255.30,259.82,264.46,260.22,283.29,282.24,281.37,283.05,280.12,276.56,279.63,278.64,276.98,277.71,280.15,280.88,280.05,292.62,297.93,298.87,296.15,289.21,290.60,285.98,295.39,295.56,294.97,299.09,297.65,294.50,304.99,305.34,301.10,299.27,292.08,289.54,290.95,288.65,291.23,294.76,293.41,301.97,296.11,308.78,314.96,317.96,309.29,311.23,313.65,308.97,316.80,316.41,313.00,318.35,324.22,314.47
PHILIPPINES,"FRESH FISH, GROUPER, LAPU-LAPU, MEDIUM, 1 KG",320.80,323.09,318.30,321.42,323.96,314.93,318.18,332.10,338.28,336.79,334.99,329.92,326.06,345.80,356.00,332.38,335.21,334.77,333.24,331.94,332.62,330.19,322.70,328.56,336.33,334.98,355.91,356.47,346.25,340.90,329.00,326.77,324.18,317.28,317.46,317.65,329.73,336.54,333.18,361.06,368.77,351.07,358.41,354.38,339.64,334.60,340.48,342.21,340.07,343.71,344.01,348.20,378.22,383.91,382.40,374.58,365.29,370.55,368.18,367.90,364.52,374.99,375.07,376.72,373.53,413.60,417.12,412.85,400.70,389.68,393.73,388.91,395.24,390.92,389.88,400.26,394.20,398.92,412.73,414.52,419.56,417.82,400.28,396.90,394.77,382.00,396.35,393.60,402.69,417.51,404.06,423.30,418.21,424.53,424.81,425.11,416.57,416.27,430.12,421.87,424.94,428.33,429.04,423.59
PHILIPPINES,"FRESH FISH, PARROT FISH (MULMOL), MEDIUM, 1 KG",194.67,198.19,206.75,231.50,222.09,207.16,208.18,207.37,206.01,214.76,178.54,186.76,205.17,194.13,186.03,192.15,204.12,212.55,218.85,231.05,234.03,219.08,213.21,214.34,199.08,209.88,213.86,228.81,240.10,235.38,227.17,204.06,199.40,195.12,200.68,207.47,206.38,198.77,213.10,218.97,224.91,220.95,215.46,219.86,218.31,215.48,214.78,215.87,206.25,207.44,224.02,216.86,272.56,252.38,243.65,246.52,242.24,250.43,249.81,249.40,237.00,233.48,247.26,238.57,246.94,263.81,269.32,279.38,243.91,253.04,248.08,242.92,242.38,235.07,249.32,229.86,227.02,248.68,242.86,249.25,240.74,241.16,225.68,228.96,221.27,209.93,241.62,239.85,228.07,236.40,233.82,272.65,268.73,285.51,260.27,264.56,268.37,290.60,299.39,305.58,308.51,311.22,315.16,287.55
PHILIPPINES,"FRESH FISH, PIRIT, MEDIUM, 1 KG",140.07,128.82,125.43,129.40,123.14,124.98,124.39,138.77,137.19,138.50,133.53,129.44,131.14,145.86,137.94,127.64,127.89,127.65,136.27,134.24,138.56,143.85,131.81,144.43,147.20,136.94,170.26,165.42,158.05,140.91,134.83,129.32,118.25,113.09,120.72,132.54,134.86,139.02,138.11,157.32,165.06,174.63,175.92,174.64,163.73,153.43,158.45,148.83,149.82,157.09,169.86,162.40,188.19,161.72,158.85,159.26,161.10,168.42,166.49,160.60,160.47,163.06,166.62,164.64,164.95,193.84,188.64,192.59,175.46,171.78,180.24,166.91,179.74,173.39,167.52,168.16,163.28,176.80,168.26,181.96,181.86,175.13,161.76,159.27,150.10,152.50,166.06,170.24,168.15,161.22,166.38,174.57,175.22,183.67,169.28,167.37,164.45,159.78,157.93,161.53,174.25,185.78,182.16,171.33
PHILIPPINES,"FRESH FISH, SLIPMOUTH, SAPSAP, MEDIUM, 1 KG",151.40,152.25,150.31,147.98,146.90,150.59,151.89,152.91,153.24,156.46,155.21,152.63,151.81,155.61,159.27,158.63,158.25,157.91,157.87,153.90,155.55,153.41,157.87,159.24,168.84,158.03,181.00,182.97,181.31,180.64,176.34,177.15,171.18,171.69,171.27,169.95,175.65,174.66,176.15,183.40,188.92,184.51,186.85,182.82,186.58,182.40,181.70,181.21,181.60,186.87,194.43,185.11,206.94,199.66,200.39,201.43,197.27,197.09,192.73,191.84,196.58,198.23,204.69,207.57,199.53,218.01,221.62,217.07,206.25,200.00,205.54,208.16,215.07,210.13,210.50,215.95,216.98,212.11,219.60,221.35,216.11,213.02,212.28,211.66,208.31,207.67,211.08,207.72,204.48,210.93,212.02,220.50,218.44,223.74,221.07,221.90,223.57,222.77,224.13,219.60,223.38,225.27,228.32,222.72
PHILIPPINES,"FRESH FISH, SNAPPER, MAYA-MAYA, MEDIUM, 1 KG",224.94,220.46,213.07,193.70,197.46,194.41,210.93,221.30,229.56,223.59,220.27,221.00,214.23,229.91,230.27,228.95,226.94,232.59,235.03,232.92,233.34,237.03,240.85,241.65,243.90,234.45,244.33,244.57,238.35,239.20,232.31,232.86,223.79,222.23,218.49,219.54,232.18,247.22,232.92,253.42,258.26,262.65,265.43,261.77,262.17,266.77,273.01,275.59,279.54,279.97,285.19,268.65,294.69,299.57,297.09,298.68,297.55,302.12,302.52,302.71,314.34,291.73,300.49,304.50,300.50,312.50,321.32,326.87,332.36,332.99,326.71,325.31,333.59,339.65,333.32,330.76,327.77,328.60,334.40,335.97,330.22,329.93,333.44,333.13,331.59,326.20,337.16,342.61,340.48,351.33,335.54,361.65,354.93,349.70,343.69,341.73,346.32,348.38,349.09,351.71,351.94,351.84,357.78,350.73
PHILIPPINES,"FRESH FISH, TALAKITOK (MAMSA), MEDIUM, 1 KG",273.90,264.85,265.09,269.65,257.46,266.08,277.22,280.35,278.90,276.81,286.02,283.25,273.30,287.45,289.65,283.94,287.61,279.10,278.68,271.76,272.65,274.11,269.64,273.31,284.01,279.33,296.49,301.45,302.17,294.60,276.95,273.97,265.11,267.72,268.25,269.75,276.72,283.11,281.36,290.20,288.57,295.20,292.50,279.56,277.90,279.88,280.31,280.54,278.36,288.93,289.24,285.10,304.35,292.63,293.82,296.34,300.89,297.78,305.39,302.13,295.76,295.29,302.89,306.84,299.51,317.79,327.08,328.24,321.66,319.56,319.90,312.92,322.53,326.26,326.15,322.74,325.82,322.56,341.53,341.97,338.67,335.75,323.95,331.04,331.19,322.21,333.38,327.73,331.32,335.90,332.89,346.00,337.36,343.77,343.45,340.77,342.00,340.10,344.75,349.76,346.47,347.37,354.40,344.68
PHILIPPINES,"FRESH SHRIMP, ACETES, MEDIUM, 1 KG",272.24,277.30,270.85,268.55,268.53,268.53,267.40,262.91,261.23,264.51,261.23,228.50,264.31,227.37,221.20,218.39,221.76,222.88,213.90,213.90,215.02,218.95,218.95,216.70,223.69,219.39,228.72,234.08,226.22,221.17,227.18,227.60,227.03,225.63,226.03,226.03,222.97,219.60,226.02,217.92,221.49,224.48,226.77,224.26,224.56,216.59,215.83,213.89,213.89,214.72,221.94,219.70,219.17,220.28,225.28,239.44,249.72,253.61,251.94,250.28,232.50,232.50,233.61,222.50,235.90,235.28,239.44,268.89,261.67,263.33,262.78,259.44,278.89,306.11,304.44,301.11,299.44,273.40,313.61,318.06,307.50,314.17,300.83,297.50,297.50,292.22,295.56,292.78,298.33,298.33,302.20,298.33,299.44,308.89,312.78,310.56,310.00,307.22,306.11,302.78,306.11,305.00,306.11,306.11
PHILIPPINES,"FRESH SHRIMP, PASAYAN, MEDIUM, 1 KG",421.27,425.26,418.89,429.94,400.42,400.52,390.12,400.68,401.78,396.27,391.98,385.45,405.21,412.44,388.48,385.45,387.59,383.67,390.06,376.65,384.00,388.09,376.66,370.12,381.88,385.43,393.31,387.60,387.93,389.29,357.81,359.45,367.96,371.92,370.82,381.72,382.34,386.31,378.04,405.55,412.89,426.60,421.82,413.89,399.23,390.19,377.14,376.39,372.17,372.69,374.78,395.28,387.24,379.32,374.60,379.50,376.82,383.77,382.60,379.68,363.93,361.85,364.21,366.35,374.99,383.89,381.39,376.39,367.50,368.89,370.83,383.33,380.56,377.78,373.33,371.39,383.75,376.59,380.56,394.93,406.71,402.69,402.36,385.06,387.02,380.92,369.58,367.13,376.11,380.72,386.15,374.17,382.36,417.10,402.50,433.69,433.81,433.61,421.67,409.51,423.99,412.50,419.58,413.71
PHILIPPINES,"FRESH SHRIMP, PUTI, MEDIUM, 1 KG",338.42,332.64,332.10,332.11,327.73,331.54,321.30,321.96,325.34,328.99,329.85,329.78,329.31,340.91,345.30,341.66,343.58,344.80,338.28,338.72,334.52,325.95,323.51,328.97,332.23,336.54,352.34,352.79,353.12,346.91,335.84,341.09,333.97,327.70,330.10,333.46,331.61,332.97,339.33,338.07,345.03,349.40,341.10,340.98,334.17,327.53,327.44,329.71,330.14,340.64,342.67,337.24,365.23,356.88,356.83,365.55,369.49,366.75,365.58,365.65,359.24,362.25,359.58,362.02,362.92,370.46,367.87,377.60,373.33,370.42,365.28,355.89,357.89,353.84,356.92,355.95,360.76,363.85,383.35,379.09,378.71,376.64,372.94,371.51,368.34,364.39,361.68,366.21,371.73,369.46,372.00,376.11,373.51,377.96,383.03,384.18,380.80,381.54,381.25,377.38,377.73,377.02,378.95,379.12
PHILIPPINES,"FRESH SHRIMP, SUAJE (DARK GREEN), MEDIUM, 1 KG",381.04,381.04,381.04,404.07,404.07,398.43,406.33,409.71,398.43,364.57,339.74,351.02,384.96,351.02,351.02,348.28,401.18,410.20,403.75,404.26,404.26,387.24,384.66,383.37,362.99,382.69,375.63,411.75,411.75,409.49,372.81,402.16,405.55,383.53,371.12,373.38,374.51,375.63,388.94,375.63,374.21,378.50,378.50,378.50,374.21,374.21,365.49,359.27,353.54,338.75,341.77,366.05,352.09,358.02,361.67,363.02,372.71,365.83,344.06,326.88,316.46,309.38,318.85,327.81,343.06,352.29,347.19,360.84,355.10,335.94,323.33,323.33,323.33,322.50,322.08,316.87,298.97,331.81,331.31,339.20,337.19,330.11,341.46,322.71,308.75,292.71,294.38,298.23,316.44,324.72,319.77,365.83,316.46,349.37,369.79,379.38,310.83,388.78,410.27,420.38,417.44,420.06,429.83,381.54
PHILIPPINES,"FRESH SHRIMP, SUAJE, 1 KG",354.03,346.60,346.83,360.77,363.70,368.12,388.41,376.59,405.18,385.07,378.85,362.41,369.71,363.35,396.66,381.17,381.77,386.75,399.89,397.92,384.63,389.74,402.17,387.99,403.17,389.60,432.73,426.19,426.59,423.56,397.35,404.80,418.60,421.40,416.16,407.48,407.23,417.78,416.66,433.73,433.96,425.46,432.88,432.07,433.41,405.86,419.41,430.02,417.94,426.90,427.00,426.55,459.10,452.81,448.46,444.77,452.40,455.47,458.19,443.48,442.41,459.04,451.88,463.03,452.58,498.21,500.50,504.25,491.23,478.11,478.52,453.73,456.96,444.67,445.89,435.54,439.50,468.93,444.36,446.65,449.98,461.05,469.89,450.48,445.90,450.69,435.13,428.48,451.81,456.50,449.24,491.71,480.46,474.94,493.69,480.25,473.26,477.42,468.67,480.86,479.40,479.92,483.98,480.38
PHILIPPINES,"FRESH SHRIMP, SUAJE, MEDIUM, 1 KG",380.73,383.76,379.59,381.79,381.60,371.20,392.77,390.79,387.13,383.69,385.29,379.04,383.12,397.34,392.41,396.50,396.12,396.80,396.16,388.97,387.02,388.65,380.92,391.22,393.54,392.14,428.67,415.58,410.74,404.42,406.08,407.68,393.89,394.49,392.95,390.78,393.42,396.48,402.93,418.86,419.17,413.28,412.98,413.14,408.65,402.56,393.99,395.29,392.53,401.92,408.94,406.78,438.15,420.33,411.39,415.62,413.43,419.76,409.19,407.21,405.48,407.86,405.70,407.82,413.50,432.73,428.55,419.57,423.43,417.58,415.53,408.91,404.05,403.04,400.59,407.12,413.75,414.57,420.11,425.27,422.18,422.73,416.79,409.15,409.04,402.61,401.93,403.93,411.01,410.89,412.97,427.05,414.52,421.81,439.83,432.04,430.54,433.36,433.90,426.45,433.61,432.01,427.57,429.39
PHILIPPINES,"FRESH SHRIMP, SUGPO, MEDIUM, 1 KG",455.90,462.31,458.69,461.95,461.65,454.41,448.66,451.18,455.13,461.73,461.82,461.58,457.92,479.80,481.15,479.45,486.71,487.86,487.31,484.82,482.37,483.02,483.78,493.13,493.17,485.22,521.60,518.91,514.98,505.16,492.15,490.52,483.72,485.10,482.27,487.29,490.80,506.03,498.21,523.26,521.86,518.06,516.37,509.14,508.37,503.11,494.41,501.44,500.22,507.82,517.03,510.09,555.62,551.03,547.98,555.31,551.60,555.62,555.96,554.12,558.62,555.40,561.73,567.82,555.90,592.63,586.25,583.82,591.78,580.46,576.00,570.81,561.35,557.70,563.16,570.10,578.29,576.03,597.17,591.89,592.97,597.13,587.22,582.34,576.24,566.93,567.92,569.54,571.74,582.93,582.00,603.95,588.50,583.56,590.84,584.60,581.31,577.79,571.04,570.78,576.97,582.34,591.91,583.63
PHILIPPINES,"FRESH SHRIMP, WHITE, MEDIUM, 1 KG",274.35,286.28,282.87,260.72,272.64,267.10,301.95,301.95,286.27,283.71,286.27,286.27,282.53,293.94,325.55,326.41,324.70,334.93,334.93,334.93,316.19,331.65,327.18,383.18,340.34,331.16,341.49,341.49,330.04,330.04,332.79,304.62,300.04,288.02,284.95,288.85,289.68,289.68,310.14,289.68,295.60,285.94,306.71,321.46,320.18,297.42,297.29,296.88,284.69,281.46,292.29,297.47,318.65,326.15,331.15,326.67,331.15,335.00,324.06,303.33,294.48,292.40,291.98,298.13,314.43,319.06,341.46,353.13,350.63,337.92,320.11,319.38,307.40,317.92,307.29,313.33,298.13,323.81,335.11,341.88,337.19,330.63,342.29,323.13,307.50,292.08,294.17,297.81,315.94,324.59,320.19,365.83,316.46,353.54,373.96,383.75,310.83,394.33,419.23,423.81,420.88,421.94,429.80,384.53
PHILIPPINES,"FRESH CRABS, ALIMANGO, MEDIUM, 1 KG",409.68,402.29,404.39,414.84,422.50,423.27,417.89,417.12,423.95,429.85,436.13,436.97,419.91,450.12,450.29,450.08,448.65,450.89,457.04,456.41,461.82,461.84,465.77,472.22,476.37,458.46,497.30,493.15,480.65,477.29,472.12,468.92,461.11,460.94,457.85,468.55,472.75,484.29,474.58,497.24,498.18,488.70,485.42,474.65,472.07,464.99,465.82,459.74,467.37,479.95,482.83,478.08,501.23,496.43,496.87,500.63,504.35,503.14,511.33,505.44,504.63,511.05,514.38,518.26,505.65,539.68,526.20,518.95,519.59,515.76,516.41,513.28,513.53,515.36,516.15,523.50,532.69,520.93,540.24,535.88,535.38,540.24,540.33,541.04,538.18,531.55,538.60,543.48,553.96,562.92,541.82,595.30,562.70,570.21,560.97,557.87,562.00,558.09,560.88,561.56,567.37,567.88,585.68,567.54
PHILIPPINES,"FRESH CRABS, ALIMASAG, MEDIUM, 1 KG",264.80,268.14,272.52,277.71,280.84,284.49,282.40,280.06,284.17,288.45,287.57,287.01,279.85,294.20,297.44,291.03,298.31,301.22,295.13,297.64,297.41,297.08,296.13,297.07,302.45,297.09,315.22,315.91,311.58,305.45,298.23,301.19,292.32,291.40,290.85,293.62,296.85,302.98,301.30,315.75,322.88,325.37,324.69,321.30,322.77,321.90,318.54,321.21,324.35,328.40,337.60,323.73,348.03,348.46,346.38,351.65,352.37,350.34,342.54,340.49,342.18,338.31,338.64,341.00,345.03,359.28,355.67,347.83,348.74,346.07,346.92,344.76,345.83,342.65,345.11,351.49,353.43,348.98,360.33,355.98,353.78,349.99,349.65,354.26,347.30,343.75,344.56,345.76,347.46,347.68,350.04,362.47,355.73,360.32,364.95,365.52,366.30,366.00,367.10,367.88,367.10,368.87,375.42,365.64
PHILIPPINES,"FRESH SHELLS, CLAMS, 1 KG",60.35,60.58,61.04,61.04,60.91,61.11,59.02,62.59,67.17,69.18,69.12,68.98,63.43,70.83,72.62,74.84,77.59,78.29,81.47,84.05,86.20,91.82,92.30,92.33,91.28,82.80,93.89,91.85,91.45,94.08,91.89,93.60,91.14,91.61,91.38,92.21,92.73,92.54,92.37,93.45,96.34,96.74,97.41,98.43,97.92,98.56,98.25,97.53,97.43,100.00,99.40,97.62,98.00,97.84,101.18,97.38,98.01,97.35,96.58,96.98,97.94,92.48,93.61,92.88,96.69,91.84,94.72,94.73,99.57,99.43,97.92,97.49,98.23,96.33,95.53,95.61,95.56,96.41,95.51,92.87,92.79,92.71,92.88,93.43,94.17,94.36,94.23,94.20,94.01,94.07,93.77,94.42,92.74,94.07,94.27,96.74,97.01,97.63,98.32,98.01,99.57,100.40,99.11,96.86
PHILIPPINES,"FRESH SHELLS, TAHONG, 1 KG",79.33,79.14,79.40,78.62,78.12,78.99,80.66,80.91,81.14,80.25,82.46,84.53,80.30,87.41,86.59,87.29,85.93,85.38,86.19,85.95,87.02,88.26,89.74,90.28,90.95,87.58,94.85,94.73,95.38,95.64,94.67,94.02,92.04,93.62,93.10,94.75,97.76,100.96,95.13,106.21,105.24,103.53,103.79,104.03,102.87,102.19,103.37,104.46,104.38,107.92,111.62,104.97,117.94,118.71,119.21,120.04,117.17,116.33,115.65,114.88,113.37,113.54,115.73,116.13,116.56,119.01,118.42,119.32,120.65,119.69,119.64,116.43,116.19,115.63,115.18,115.03,115.79,117.58,119.07,118.77,117.87,117.40,116.60,115.05,114.14,113.47,115.18,115.87,116.57,117.66,116.47,120.91,119.06,120.16,120.13,120.46,120.59,119.71,120.69,121.24,121.04,121.45,121.16,120.55
PHILIPPINES,"FRESH SQUID, LOKOS, MEDIUM, 1 KG",126.10,119.28,100.54,105.64,131.19,131.19,165.27,199.36,199.36,199.36,199.36,199.36,156.33,199.36,199.36,199.36,199.36,199.36,199.36,199.36,199.36,199.36,199.36,199.36,199.36,199.36,199.36,199.36,199.36,170.40,192.56,192.56,192.56,192.56,192.56,192.56,192.56,192.56,192.41,192.56,192.56,192.56,192.56,192.56,192.56,192.56,192.56,192.56,204.99,211.19,217.41,197.22,260.89,249.17,254.17,260.00,263.61,252.64,254.03,253.89,247.78,247.17,249.61,261.00,254.50,288.08,282.42,283.08,282.17,266.36,277.47,268.94,292.86,292.14,292.11,285.44,271.08,281.85,272.19,273.28,273.89,282.19,280.94,289.68,294.17,301.44,300.54,304.61,301.03,307.50,290.13,313.42,304.86,300.67,288.67,282.99,288.82,288.39,286.71,290.94,288.49,298.10,288.52,293.38
PHILIPPINES,"FRESH SQUID, MEDIUM, 1 KG",231.18,231.38,226.59,227.66,224.62,227.72,231.58,235.39,238.17,240.34,232.88,234.18,231.81,241.34,243.59,235.79,233.32,233.16,233.20,235.63,236.34,239.58,241.87,241.12,247.24,238.52,253.99,254.83,248.41,241.12,236.50,235.77,237.17,238.66,240.20,244.17,248.40,254.08,244.44,266.85,270.61,270.66,271.52,266.68,268.23,260.87,264.31,263.66,266.50,274.24,280.01,268.68,292.59,287.94,289.76,293.02,291.06,292.00,293.69,289.01,292.73,291.37,291.86,296.55,291.80,310.51,310.94,310.22,310.61,306.69,305.30,301.01,306.23,304.97,306.46,312.46,312.15,308.13,317.48,316.49,309.71,310.23,306.36,308.42,303.78,303.08,310.64,309.89,316.07,321.02,311.10,332.60,326.83,330.06,326.96,323.32,325.17,327.99,330.55,326.36,327.98,331.32,337.91,328.92
PHILIPPINES,"FRESH SEA SNAILS, 1 KG",68.44,68.44,68.44,68.44,68.44,68.44,67.35,68.44,71.19,69.44,71.63,73.32,69.34,69.19,69.44,67.80,66.66,68.85,68.85,69.94,68.60,70.13,70.88,72.61,72.61,69.63,71.86,72.61,72.78,75.53,71.34,69.15,69.99,71.45,70.70,70.70,75.58,75.33,72.25,76.97,75.21,77.72,78.60,76.22,81.35,87.92,83.50,83.17,83.83,76.59,79.01,80.01,77.34,75.67,72.58,73.92,74.67,75.17,74.45,74.45,70.83,71.17,71.17,71.17,73.55,76.17,78.17,76.67,76.67,76.00,77.50,79.50,80.00,80.00,80.50,81.00,81.33,78.62,82.33,87.73,88.53,87.67,86.87,85.20,85.20,85.00,85.67,85.92,85.42,84.75,85.86,85.08,84.58,84.42,84.25,84.75,84.25,83.75,85.00,85.25,86.25,86.75,86.75,85.09
PHILIPPINES,"FRESH SEAWEEDS, GULAMAN DAGAT, 1 KG",67.61,67.73,68.80,67.58,67.63,67.87,66.82,66.17,67.94,68.60,65.62,65.70,67.34,66.03,65.20,61.23,58.09,56.50,57.50,57.45,57.90,59.40,57.97,59.09,60.45,59.73,62.24,62.81,61.84,61.90,62.71,62.33,61.75,61.70,61.77,61.39,61.43,61.43,61.94,61.80,64.48,64.07,64.25,65.77,65.49,65.67,64.61,63.59,63.48,63.98,65.33,64.38,63.02,63.96,65.28,64.57,65.58,65.77,67.60,68.47,67.77,68.28,70.38,72.64,66.94,75.16,76.10,76.05,76.28,75.50,75.33,74.57,74.57,73.53,73.72,74.01,74.86,74.97,74.74,75.80,75.42,75.09,75.79,76.54,76.45,77.48,76.92,77.32,77.52,75.59,76.22,77.30,80.22,80.46,81.09,82.39,82.03,81.57,78.53,80.23,81.65,81.16,80.33,80.58
PHILIPPINES,"FRESH SEAWEEDS, LATO, 1 KG",92.04,92.32,86.63,78.81,76.52,77.73,78.48,82.71,86.10,90.85,90.15,91.23,85.30,102.02,104.01,102.94,97.40,97.88,96.51,98.01,100.43,103.47,104.71,109.76,109.47,102.22,108.62,109.51,105.30,109.64,110.34,107.64,110.98,111.45,111.20,110.46,112.86,114.62,110.22,118.95,117.06,117.77,114.79,118.68,112.85,114.17,119.35,119.03,123.06,120.90,123.40,118.34,132.29,134.51,132.15,131.39,129.65,132.77,144.79,143.51,144.64,144.58,141.04,138.66,137.50,139.50,137.41,133.52,130.61,141.02,146.72,149.77,151.58,151.16,150.75,151.58,151.16,144.57,153.20,151.81,149.17,146.95,146.95,146.95,150.83,156.39,159.03,152.92,156.11,158.19,152.37,158.75,149.17,148.19,148.26,150.35,153.89,151.53,153.33,151.25,148.47,154.45,155.83,151.96
