Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual
PHILIPPINES,"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",81.91,81.16,81.66,84.64,83.33,83.37,78.90,78.36,72.50,74.71,67.83,66.02,77.87,65.33,65.28,65.49,68.59,69.63,70.91,71.01,74.37,77.16,75.22,74.23,74.11,70.95,72.46,71.95,76.65,80.50,81.88,81.33,79.45,78.95,80.09,80.85,82.25,82.37,79.06,81.11,79.80,77.55,76.85,78.43,79.26,75.58,74.27,74.19,74.72,72.68,72.96,76.45,75.39,76.21,76.51,76.08,80.19,75.87,74.71,75.01,73.93,75.94,73.88,74.30,75.67,73.23,71.61,69.82,70.65,77.27,75.42,75.60,73.29,74.42,74.86,74.76,77.29,74.02,79.02,80.06,79.22,78.27,78.07,79.63,78.63,78.78,80.80,80.45,82.85,84.35,80.01,86.35,86.10,86.10,86.60,87.60,87.99,85.97,84.12,85.49,87.06,84.69,85.86,86.16,89.21,92.46,92.54,92.36,93.00,.,.,.,.,.,.,.,.
PHILIPPINES,"FRESH FRUIT, LANZONES, 1 KG",118.28,119.97,118.02,126.24,128.54,131.02,151.73,160.19,161.25,137.18,143.17,145.94,136.79,163.79,137.16,121.73,128.24,133.63,137.35,139.34,133.29,120.37,112.56,118.39,121.78,130.64,128.35,131.24,125.72,121.02,121.83,126.73,126.69,128.32,126.65,116.08,106.64,107.96,122.27,114.31,114.99,119.89,116.83,116.38,117.15,116.80,116.80,117.30,117.71,116.19,116.07,116.70,120.93,123.16,124.96,130.86,134.57,138.05,131.57,134.07,133.09,134.76,137.65,141.82,132.13,140.47,148.59,129.78,131.94,144.98,149.54,150.96,160.70,138.80,111.49,103.93,103.97,134.60,108.88,108.08,110.10,114.23,114.78,117.21,119.12,119.12,106.66,79.68,74.70,88.14,105.06,92.47,95.44,100.64,100.55,101.63,101.81,103.50,104.17,122.02,126.63,128.16,128.93,108.83,122.25,118.17,121.11,124.84,124.87,.,.,.,.,.,.,.,.
PHILIPPINES,"FRESH FRUIT, RAMBUTAN, 1 KG",64.27,65.05,65.67,65.67,64.48,68.83,73.20,70.15,65.50,61.18,52.11,51.97,64.01,53.17,56.14,56.53,57.25,57.35,60.47,62.94,53.61,46.24,53.05,56.11,55.18,55.67,55.29,58.19,60.44,60.88,69.22,72.00,75.04,71.75,59.57,55.97,58.67,66.72,63.64,66.72,66.72,66.72,66.92,67.12,67.12,73.87,83.38,82.89,77.89,78.51,80.70,73.22,78.51,79.30,79.30,78.67,79.03,85.75,91.77,89.38,91.13,91.93,90.72,90.41,85.49,91.75,90.19,92.11,92.11,92.61,98.02,96.92,81.81,70.74,67.81,70.19,72.29,84.71,71.36,70.42,71.46,71.98,71.67,79.27,88.39,82.24,68.86,64.36,64.56,64.69,72.44,69.90,73.96,74.48,74.69,74.48,75.11,79.48,86.36,91.25,84.38,80.31,81.25,78.80,75.63,76.04,73.96,77.71,76.04,.,.,.,.,.,.,.,.
PHILIPPINES,"FRESH FRUIT, POMELO, MEDIUM, 1 KG",73.13,74.73,73.47,74.88,74.15,74.77,76.94,76.26,79.24,80.49,79.40,78.39,76.32,78.84,75.88,77.12,78.65,76.47,78.52,81.34,83.84,83.09,80.87,82.23,84.92,80.15,83.11,81.35,82.91,87.07,86.12,85.54,86.51,87.18,90.86,88.95,90.44,89.94,86.67,90.13,89.27,86.23,89.28,89.60,94.58,94.64,96.45,95.70,97.52,96.68,96.95,93.09,96.78,97.53,101.88,96.75,95.57,95.75,102.59,99.50,100.83,101.24,101.89,104.64,99.58,105.83,103.82,103.36,103.68,105.09,104.02,102.40,104.35,103.25,102.84,101.51,101.06,103.43,101.81,101.72,102.53,102.53,104.93,107.68,116.26,118.54,121.05,116.24,112.40,109.78,109.62,106.74,107.23,109.08,112.60,115.05,118.02,116.55,116.33,116.56,116.11,116.98,116.45,113.97,120.94,121.62,124.31,124.66,121.99,.,.,.,.,.,.,.,.
PHILIPPINES,"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",59.67,61.31,62.94,63.21,62.78,62.99,64.31,66.44,65.83,66.54,64.20,65.52,63.81,67.44,67.59,67.90,70.09,70.42,70.49,72.71,73.97,72.00,72.91,70.43,67.90,70.32,65.61,66.57,68.82,73.56,74.08,75.63,76.43,75.16,75.99,75.12,74.18,72.68,72.82,77.47,76.16,78.39,78.17,77.52,77.53,78.33,83.58,88.13,87.23,84.98,82.50,80.84,74.40,75.37,76.36,75.09,75.10,75.11,78.27,81.02,83.50,77.72,75.85,76.89,77.06,84.82,86.08,85.12,84.26,84.03,81.67,87.03,87.94,91.61,93.46,88.32,88.22,86.88,89.15,90.21,89.70,90.96,91.02,88.84,89.97,91.18,91.81,90.53,90.39,91.75,90.46,92.76,93.10,92.48,95.62,94.95,91.95,91.67,91.46,94.64,96.60,93.41,92.97,93.47,92.72,93.54,96.72,98.45,100.56,.,.,.,.,.,.,.,.
PHILIPPINES,"FRESH FRUIT, ORANGE, SINTONES, MEDIUM, 1 KG",70.37,66.00,66.63,61.38,59.45,63.09,74.62,75.51,76.19,77.54,75.31,73.75,69.99,71.92,72.39,72.55,70.36,70.78,70.57,71.66,73.64,68.12,70.15,78.36,81.64,72.68,80.91,82.94,82.26,86.75,86.89,90.45,82.42,81.60,81.65,81.23,78.79,79.36,82.94,83.21,81.08,87.59,94.29,91.43,91.28,97.57,96.92,93.08,92.03,90.06,92.53,90.92,98.52,90.32,96.48,103.46,121.17,113.77,107.80,118.33,121.55,155.06,170.23,170.60,122.27,157.04,159.52,159.18,148.79,139.18,145.53,148.00,155.52,160.12,158.04,148.54,150.93,152.53,148.18,146.56,142.83,144.14,142.71,140.38,140.79,146.13,144.13,144.79,148.31,147.76,144.72,146.79,151.83,156.50,153.33,151.17,148.83,146.67,152.88,154.03,159.25,159.17,162.33,153.57,170.67,148.11,149.53,152.97,159.86,.,.,.,.,.,.,.,.
PHILIPPINES,"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",43.09,43.50,43.79,43.93,42.87,45.96,48.65,51.34,56.05,55.87,55.72,54.53,48.78,53.27,49.60,49.32,48.23,48.96,51.11,54.56,54.93,57.11,54.90,55.25,51.32,52.38,48.09,46.89,46.72,47.59,55.41,55.98,59.46,61.42,61.34,59.21,57.82,55.87,54.65,57.75,57.64,57.27,58.04,58.02,57.81,58.43,61.97,64.52,59.55,56.17,54.76,58.49,50.30,48.11,48.64,50.89,50.97,52.49,54.25,58.12,56.04,51.47,50.71,54.24,52.19,57.87,58.17,60.07,61.56,60.89,61.23,62.04,62.62,64.48,58.35,54.20,54.44,59.66,57.65,63.20,62.86,63.30,65.77,68.00,70.23,70.17,73.26,71.79,70.58,72.26,67.42,69.82,64.70,66.13,67.51,67.59,67.69,74.03,72.51,70.22,63.65,62.74,66.75,67.78,72.00,70.48,72.28,73.65,74.38,.,.,.,.,.,.,.,.
PHILIPPINES,"CALAMANSI, LOOSE, 1 KG",51.69,58.95,65.38,66.08,68.20,66.06,62.40,59.14,56.37,53.17,57.13,60.80,60.45,63.28,57.73,58.02,64.15,72.41,73.73,67.30,61.59,57.75,52.45,54.58,61.87,62.07,67.03,59.53,61.56,80.51,74.99,67.05,64.75,59.89,56.11,52.07,55.46,59.74,63.23,64.58,69.00,76.05,69.21,71.94,71.60,65.12,66.45,65.36,63.08,66.88,69.67,68.24,72.76,78.04,83.83,86.46,84.48,79.30,78.93,76.71,77.74,74.91,81.32,87.46,82.67,88.67,79.93,81.76,92.53,97.88,90.85,82.37,78.25,73.93,69.87,76.34,75.29,82.31,76.14,79.39,79.17,82.60,87.00,92.17,90.39,90.24,80.34,74.01,74.92,75.03,81.78,76.15,81.25,85.31,87.62,95.69,91.06,85.11,82.01,76.77,74.91,86.40,86.76,84.09,100.37,99.20,99.48,101.39,104.97,.,.,.,.,.,.,.,.
PHILIPPINES,"FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",68.84,69.17,68.46,68.28,68.79,69.42,61.09,60.63,58.59,59.63,59.84,58.31,64.25,60.25,60.54,61.08,64.14,66.50,68.77,72.84,72.85,75.35,76.56,78.44,78.89,69.68,79.40,80.94,81.91,81.73,82.77,82.54,83.18,84.71,85.59,87.17,89.01,88.55,83.96,89.40,93.12,93.12,93.08,93.24,93.52,85.88,87.07,91.40,92.00,93.21,98.78,91.99,109.42,111.36,114.36,111.24,109.83,109.72,110.56,112.27,113.06,112.67,114.11,114.96,111.96,128.29,117.60,126.97,127.85,128.96,129.17,129.17,129.17,129.86,129.25,123.92,119.03,126.60,116.37,121.99,123.14,124.39,126.89,126.32,125.04,127.88,126.85,125.32,126.07,124.61,124.58,128.57,134.48,146.19,144.94,140.67,140.72,144.12,155.58,155.74,154.72,157.33,167.36,147.54,172.78,161.94,157.70,156.44,157.56,.,.,.,.,.,.,.,.
PHILIPPINES,"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",52.17,49.74,50.57,48.16,46.66,49.72,53.17,55.04,54.29,54.95,55.32,55.41,52.10,53.80,50.18,48.78,45.40,48.26,52.18,54.51,56.74,56.84,56.11,51.67,49.13,51.97,49.49,57.60,69.38,65.34,47.97,46.12,45.40,47.15,49.02,49.02,47.78,48.30,51.88,53.19,53.53,54.47,43.94,42.94,41.93,42.61,52.80,55.63,52.30,51.55,52.85,49.81,56.66,53.06,50.38,49.73,51.05,51.17,53.37,58.54,57.52,59.14,62.74,61.80,55.43,66.60,67.17,60.74,58.27,58.86,59.98,61.02,61.49,63.13,62.46,62.33,63.42,62.12,62.15,60.56,59.06,57.16,54.31,56.08,57.23,58.60,59.13,60.67,61.28,61.33,58.97,58.86,60.50,58.74,55.93,55.67,57.22,56.21,57.83,61.33,62.52,62.65,63.58,59.25,64.41,61.84,61.06,61.39,60.76,.,.,.,.,.,.,.,.
PHILIPPINES,"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",40.65,40.31,41.45,40.51,41.18,40.58,42.91,43.44,44.09,42.15,41.79,46.30,42.11,44.98,43.49,42.77,45.40,43.59,43.06,42.73,40.53,41.17,42.22,42.59,41.93,42.87,41.29,42.58,43.95,41.62,38.94,38.38,36.78,37.37,37.60,37.82,37.94,39.32,39.47,40.94,41.12,42.02,42.40,39.41,38.37,39.25,39.77,39.91,41.48,42.84,44.07,40.97,45.07,45.20,45.30,45.63,41.96,42.99,45.34,45.48,44.92,44.97,43.95,45.25,44.67,47.43,47.34,45.77,47.23,46.35,45.92,46.93,47.47,48.67,49.39,50.33,49.45,47.69,52.13,53.25,54.09,52.29,49.32,50.03,51.17,51.98,53.46,54.48,56.13,57.75,53.01,61.38,62.10,60.11,58.21,56.81,56.57,56.79,58.97,59.64,60.66,60.17,60.53,59.33,61.70,60.68,62.65,67.70,66.45,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, AVOCADO, 1 KG",157.40,162.80,159.06,157.41,129.74,122.52,101.34,111.95,139.76,153.10,153.35,155.83,142.02,163.70,158.45,155.22,156.53,163.41,151.83,119.84,119.88,147.46,177.31,193.00,184.73,157.61,179.77,175.38,171.47,173.40,184.48,150.72,118.03,125.39,162.55,179.96,181.44,178.04,165.05,182.89,189.96,187.52,172.47,158.16,144.96,127.53,114.27,127.53,148.56,157.55,161.31,156.06,166.29,176.09,180.79,165.95,158.17,150.63,129.54,123.88,157.11,175.11,193.19,198.72,164.62,202.32,190.43,191.30,189.26,184.68,179.53,159.37,149.59,181.80,198.29,215.31,246.18,190.67,234.33,230.61,225.37,209.01,207.30,197.40,175.96,190.87,231.21,261.33,276.34,294.08,227.82,291.28,271.57,257.53,244.59,228.52,217.58,181.48,180.51,221.42,247.72,267.56,297.01,242.23,295.81,290.95,217.30,228.80,223.03,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",66.96,66.28,65.41,64.98,65.24,65.73,66.12,65.49,65.75,66.80,66.60,66.98,66.03,66.77,67.06,67.65,68.21,69.27,69.95,70.48,71.16,71.15,71.74,72.87,73.08,69.95,71.16,71.92,78.77,93.28,90.89,89.28,87.61,87.32,86.25,84.02,83.21,81.76,83.79,80.34,78.09,75.94,76.21,75.83,72.82,69.35,65.88,69.35,66.10,64.36,62.57,71.40,64.90,64.87,64.31,64.44,64.34,64.58,64.53,65.30,67.01,67.66,68.77,73.25,66.16,81.18,84.62,87.12,89.01,91.04,89.50,88.07,87.16,88.09,91.17,93.74,96.28,88.92,99.54,101.67,101.67,102.16,101.57,101.04,102.13,103.37,103.74,103.83,104.97,105.07,102.56,105.49,105.70,105.35,104.06,105.27,105.08,103.03,99.85,98.17,98.59,98.11,98.28,102.25,100.44,100.15,100.11,100.46,98.60,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",168.49,169.53,166.30,157.83,146.39,139.15,134.70,147.69,157.90,157.36,158.10,156.54,155.00,152.39,148.58,150.85,150.21,138.24,124.20,139.14,173.66,187.62,206.29,167.96,158.94,158.17,157.43,165.38,173.73,168.10,148.17,135.39,141.34,147.08,174.89,174.82,167.13,171.23,160.39,224.91,201.32,178.23,169.12,156.32,147.66,155.03,147.03,155.03,151.32,156.15,156.12,166.52,161.57,152.71,144.08,135.49,131.32,144.36,151.10,170.26,175.31,180.07,184.91,175.41,158.88,170.57,169.66,165.85,158.23,144.70,137.88,142.83,166.38,187.85,195.37,194.88,198.07,169.36,181.89,169.60,162.36,146.28,134.39,126.69,151.57,185.50,250.28,234.62,202.16,215.43,180.06,199.42,189.27,163.14,140.92,137.85,143.63,152.43,177.24,187.97,184.94,199.10,197.10,172.75,196.17,192.71,178.42,158.80,150.94,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, PAPAYA, SOLO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, PAPAYA, TAGALOG, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",58.23,62.68,61.77,60.84,59.43,58.79,62.51,61.24,57.21,59.33,62.54,63.42,60.67,62.43,62.25,61.98,63.36,64.70,66.31,65.30,66.07,65.72,64.64,60.22,63.82,63.90,69.34,66.46,61.97,63.59,64.09,64.99,65.45,66.61,68.57,66.30,66.21,66.46,65.84,72.61,72.86,72.48,72.67,68.55,64.37,65.93,64.24,65.93,67.20,66.92,69.27,68.59,69.30,66.75,66.06,67.39,68.09,69.93,71.49,71.57,71.54,70.51,72.03,72.39,69.75,74.21,76.58,77.84,76.01,75.83,76.30,74.52,78.81,81.04,82.22,84.95,86.49,78.73,87.14,83.51,83.76,81.30,81.82,83.14,83.35,84.79,87.40,89.13,92.18,92.60,85.84,93.26,92.57,93.40,94.80,92.92,92.86,95.41,93.18,91.58,93.82,94.75,98.04,93.88,101.09,100.39,101.31,102.80,108.66,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, GRAPES, 1 KG",251.95,254.62,266.07,270.50,255.04,251.39,252.94,263.38,267.12,253.89,251.18,247.46,257.13,252.82,264.95,278.40,281.28,278.07,276.42,270.80,267.34,258.87,261.51,242.24,246.84,264.96,243.70,269.47,304.84,296.74,288.89,281.74,278.11,274.89,260.08,242.17,232.82,225.61,266.59,248.50,244.93,241.55,236.38,240.01,236.69,247.08,243.81,247.08,232.56,231.59,238.50,240.72,241.31,238.76,248.80,267.88,267.19,266.78,264.82,261.28,252.27,248.89,247.80,250.14,254.66,259.14,256.47,256.13,265.69,265.29,263.93,262.89,257.37,254.48,249.12,246.15,254.77,257.62,264.37,267.50,287.97,292.31,287.86,284.32,280.76,276.16,267.32,259.26,256.10,252.69,273.05,243.05,233.54,242.13,250.90,278.70,291.37,281.69,253.57,230.72,238.36,232.43,232.23,250.72,252.35,259.35,293.51,325.88,336.65,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..NCR - National Capital Region,"FRESH FRUIT, GRAPES, WITH SEEDS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
