Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual
....Apayao,"MONGGO, GREEN, 1 KG",189.38,189.38,189.38,189.38,189.38,191.25,160.17,150.22,107.50,109.38,108.75,108.75,156.91,108.75,110.00,110.00,110.00,111.25,111.25,111.25,111.25,111.25,111.25,111.88,111.88,110.83,111.88,110.63,110.63,114.17,110.63,110.63,98.75,98.75,98.75,99.38,100.00,100.63,105.40,100.63,100.63,100.63,100.63,101.88,104.38,100.00,101.88,105.00,106.88,105.00,102.50,102.50,100.00,102.86,101.14,101.25,101.25,103.75,102.50,102.50,106.25,106.25,106.88,106.88,103.46,107.50,107.50,108.75,112.50,108.75,106.88,106.25,106.25,102.50,100.00,101.25,105.00,106.09,105.00,105.00,101.25,100.63,100.00,100.63,96.63,96.63,97.88,97.88,96.00,94.63,99.35,95.25,97.13,96.50,100.00,100.00,96.88,97.50,97.50,100.00,102.50,102.00,104.50,99.15,105.00,105.00,103.13,105.00,106.25,.,.,.,.,.,.,.,.
....Benguet,"RAW PEANUT, SHELLED, 1 KG",135.00,135.00,135.00,135.00,135.00,135.00,150.00,157.50,157.50,157.50,155.00,147.50,144.58,147.50,147.50,147.50,152.50,146.25,140.00,140.00,135.00,135.00,135.00,135.00,128.00,140.77,120.00,120.00,116.00,110.00,104.00,96.00,92.00,93.50,94.00,93.00,92.00,92.00,101.88,92.00,95.00,93.00,92.00,92.00,92.00,89.00,89.00,89.00,76.50,76.50,72.50,87.38,76.67,76.67,76.67,80.00,80.00,90.00,90.00,90.00,93.33,96.67,96.67,96.67,86.95,96.67,96.67,96.67,96.67,96.67,96.67,96.67,96.67,96.67,96.67,95.00,96.67,96.53,96.67,98.33,100.00,100.00,100.00,100.00,100.00,101.67,106.67,113.33,113.33,113.33,103.61,116.67,116.67,116.67,120.00,120.00,120.00,120.00,125.00,125.00,125.00,126.67,133.33,122.08,125.00,125.00,125.00,125.00,125.00,.,.,.,.,.,.,.,.
....Benguet,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Benguet,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Benguet,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Benguet,"STRING BEANS, 1 KG",60.00,58.75,58.75,52.50,55.00,56.25,48.13,63.75,66.25,58.75,55.63,47.50,56.77,45.00,36.88,37.50,46.25,53.75,48.75,46.25,47.50,56.25,62.50,60.00,57.50,49.84,55.00,53.75,50.63,61.67,55.63,59.38,43.13,42.50,44.38,46.25,51.88,60.63,52.07,64.38,56.25,47.50,50.00,46.25,48.75,56.88,78.75,71.88,66.25,63.38,67.38,59.80,73.63,85.63,79.75,74.75,75.00,73.13,71.25,80.25,67.63,80.00,96.75,103.00,80.06,90.50,113.25,107.13,97.50,90.00,89.25,89.38,97.50,100.63,101.13,84.38,72.50,94.43,78.38,86.50,83.75,91.50,87.50,93.75,106.88,79.00,79.00,84.00,98.88,99.13,89.02,102.75,92.50,86.88,92.50,88.75,97.50,100.63,101.25,87.25,86.25,89.25,126.88,96.03,129.38,127.50,120.50,110.88,104.00,.,.,.,.,.,.,.,.
....Benguet,"BAGUIO BEANS, 1 KG",48.57,46.43,42.86,44.29,39.29,45.00,41.43,48.57,58.57,64.29,48.57,34.29,46.85,32.86,35.00,38.57,37.14,45.63,46.88,48.13,46.25,65.63,82.50,67.50,64.38,50.87,60.00,45.63,48.75,58.33,51.88,43.75,33.75,31.88,38.13,43.13,48.75,63.75,47.31,56.88,45.63,43.13,45.00,46.88,50.00,52.50,77.50,81.25,70.00,87.50,81.25,61.46,74.38,62.50,66.25,63.50,60.00,81.38,96.25,82.50,86.38,128.00,114.88,109.50,85.46,74.25,93.50,87.13,75.00,70.75,87.13,96.50,111.25,120.00,107.50,89.88,76.25,90.76,76.25,64.63,68.13,67.50,81.25,95.00,101.25,98.13,96.88,107.50,120.88,114.88,91.02,88.38,80.00,85.00,91.25,87.00,86.50,96.25,122.50,120.00,116.50,131.50,171.25,106.34,143.13,82.75,94.13,68.88,73.63,.,.,.,.,.,.,.,.
....Benguet,"MONGGO, GREEN, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Ifugao,"RAW PEANUT, SHELLED, 1 KG",162.86,162.86,162.86,162.86,162.86,162.86,168.57,177.14,191.43,191.43,187.14,187.14,173.33,181.43,181.43,170.00,178.57,177.14,177.14,177.14,175.71,177.14,175.71,165.71,180.00,176.43,172.86,172.86,165.71,165.71,132.14,114.29,104.29,104.29,104.29,107.14,115.71,108.57,130.66,115.71,121.43,117.14,125.71,121.43,125.71,128.57,128.57,128.57,128.57,114.29,117.14,122.74,112.86,112.14,112.86,112.86,112.86,112.86,112.86,115.71,118.57,118.57,118.57,118.57,114.94,128.57,128.57,128.57,128.57,130.00,128.57,128.57,128.57,128.57,141.43,145.71,145.71,132.62,145.71,145.71,145.71,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.43,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,144.00,145.71,145.71,145.71,147.14,148.57,.,.,.,.,.,.,.,.
....Ifugao,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Ifugao,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Ifugao,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Ifugao,"STRING BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Ifugao,"BAGUIO BEANS, 1 KG",41.43,40.00,40.00,40.00,40.00,40.00,40.00,51.43,47.14,67.14,64.29,55.71,47.26,47.14,47.86,45.00,47.86,77.86,58.57,42.86,62.14,56.43,54.71,55.71,55.71,54.32,47.14,44.29,39.29,47.86,39.29,64.29,40.71,42.86,41.43,45.71,72.86,88.57,51.19,68.57,58.57,54.29,51.43,40.71,62.14,87.14,65.71,57.14,57.14,85.00,52.14,61.67,47.86,42.14,50.00,47.86,54.29,80.00,115.71,50.00,62.86,57.14,61.43,61.43,60.89,68.57,88.57,80.00,65.71,58.57,75.71,67.14,97.14,105.71,51.43,67.86,58.57,73.75,59.29,50.00,62.86,68.57,97.14,115.71,78.57,62.86,70.00,94.29,95.71,120.00,81.25,85.71,71.43,88.57,82.86,94.29,95.71,90.00,112.86,95.71,102.86,110.00,202.86,102.74,150.00,57.14,72.86,74.29,88.57,.,.,.,.,.,.,.,.
....Ifugao,"MONGGO, GREEN, 1 KG",107.14,107.14,107.14,107.14,107.14,107.14,107.14,107.14,98.57,107.14,107.14,107.14,106.43,135.71,121.43,135.71,135.71,118.57,118.57,117.14,117.14,117.14,115.71,115.71,114.29,121.90,118.57,118.57,121.43,121.43,121.43,98.57,121.43,121.43,121.43,121.43,121.43,121.43,119.05,121.43,124.29,124.29,118.57,124.29,121.43,121.43,121.43,121.43,121.43,121.43,124.29,122.15,121.43,124.29,120.00,120.00,120.00,121.43,124.29,121.43,118.57,121.43,121.43,124.29,121.55,127.14,127.14,124.29,124.29,125.71,125.71,125.71,125.71,127.14,127.14,130.00,130.00,126.67,130.00,127.14,127.14,124.29,121.43,124.29,127.14,127.14,121.43,118.57,124.29,131.43,125.36,131.43,131.43,131.43,131.43,131.43,131.43,131.43,131.43,131.43,132.86,132.86,132.86,131.79,141.43,150.00,147.14,147.14,147.14,.,.,.,.,.,.,.,.
....Kalinga,"RAW PEANUT, SHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Kalinga,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Kalinga,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Kalinga,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Kalinga,"STRING BEANS, 1 KG",30.63,31.88,28.75,30.38,29.75,30.13,31.63,31.00,29.13,30.38,36.25,33.88,31.15,35.00,35.00,33.75,31.25,29.38,30.00,30.00,30.00,31.25,30.00,31.88,38.75,32.19,36.88,38.75,41.25,43.75,43.13,38.75,35.63,33.13,33.75,31.88,55.00,80.00,42.66,87.50,62.50,42.50,34.38,28.13,38.75,40.00,43.75,40.63,32.50,31.25,43.13,43.75,48.75,36.88,38.75,35.00,33.75,55.00,38.75,31.88,31.25,36.25,60.00,38.13,40.37,80.00,58.75,60.00,50.00,43.75,43.13,36.25,63.75,91.25,56.25,50.00,47.50,56.72,59.38,53.13,58.13,55.63,60.00,65.00,58.75,50.63,46.25,55.00,66.88,72.50,58.44,80.00,73.75,62.50,64.38,65.00,69.38,68.13,61.88,53.13,55.00,55.00,70.00,64.85,61.25,61.25,86.00,83.00,79.00,.,.,.,.,.,.,.,.
....Kalinga,"BAGUIO BEANS, 1 KG",51.25,57.50,50.63,43.75,45.00,48.13,67.50,60.63,59.38,68.13,70.00,57.50,56.62,48.75,50.63,46.25,52.50,82.50,60.00,60.00,65.00,57.50,69.38,59.38,73.75,60.47,56.25,57.50,46.25,75.00,70.00,63.75,58.75,49.38,48.13,53.75,72.50,100.00,62.61,96.25,63.75,50.00,45.63,45.63,61.25,63.75,66.25,57.50,61.25,68.13,56.25,61.30,60.00,48.75,56.25,53.75,52.50,70.00,86.25,68.75,65.00,70.00,72.50,72.50,64.69,72.50,82.50,68.75,53.75,61.88,57.50,76.25,100.00,98.75,57.50,66.25,56.88,71.04,68.75,69.38,70.63,75.00,93.75,105.63,92.13,83.75,83.13,103.75,125.00,136.25,92.26,150.00,78.75,83.75,71.25,83.75,84.38,85.63,98.13,100.63,111.25,123.75,181.25,104.38,127.50,66.25,73.75,75.00,75.63,.,.,.,.,.,.,.,.
....Kalinga,"MONGGO, GREEN, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Mountain Province,"RAW PEANUT, SHELLED, 1 KG",331.25,331.25,325.00,325.00,325.00,325.00,275.00,252.50,223.75,204.38,205.63,205.63,277.45,205.63,205.63,205.63,205.63,205.63,205.63,205.63,205.63,205.63,218.13,218.13,218.13,208.76,214.38,210.00,202.50,196.67,200.00,203.75,221.25,221.25,220.00,222.50,221.25,221.88,212.95,217.50,217.50,212.50,212.50,212.50,217.50,183.33,183.33,183.33,183.33,183.33,191.67,199.86,191.67,191.67,191.67,191.67,191.67,191.67,191.67,191.67,191.67,196.67,196.67,196.67,192.92,196.67,196.67,196.67,196.67,196.67,196.67,230.00,230.00,230.00,230.00,230.00,233.33,213.61,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,233.33,235.00,240.00,253.33,253.33,.,.,.,.,.,.,.,.
....Mountain Province,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Mountain Province,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Mountain Province,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Mountain Province,"STRING BEANS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.00,60.00,103.75,128.75,112.50,110.00,108.75,101.25,100.00,115.00,122.50,110.00,92.50,87.50,107.71,87.50,90.00,101.25,105.00,112.50,120.00,105.00,88.75,82.50,100.00,106.25,145.00,103.65,143.75,110.00,98.75,87.50,97.50,108.13,117.50,130.00,110.00,121.25,108.75,127.50,113.39,146.25,122.50,127.50,117.50,122.50,.,.,.,.,.,.,.,.
....Mountain Province,"BAGUIO BEANS, 1 KG",56.25,53.75,53.75,58.75,53.75,56.25,67.50,72.50,88.75,121.25,80.63,66.25,69.12,71.25,53.75,61.25,58.75,60.00,51.25,45.00,52.50,76.25,80.00,63.75,51.25,60.42,57.50,56.25,54.38,57.50,62.50,52.50,30.63,37.50,55.00,61.25,82.50,98.75,58.86,93.75,66.25,62.50,48.13,51.25,67.50,65.00,61.25,72.50,74.38,84.38,73.75,68.39,66.25,56.25,63.75,65.00,58.75,78.75,78.75,75.00,72.50,82.50,97.50,86.25,73.44,96.25,88.75,83.75,85.00,81.25,83.75,75.00,96.25,146.25,106.25,78.75,66.25,90.63,86.25,83.75,97.50,73.75,90.00,96.25,85.00,66.25,71.25,111.25,136.25,140.00,94.79,98.75,71.88,88.13,78.75,78.75,95.00,92.50,115.00,133.75,140.00,113.75,146.25,104.38,101.25,66.25,78.13,91.25,78.75,.,.,.,.,.,.,.,.
....Mountain Province,"MONGGO, GREEN, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of Baguio,"RAW PEANUT, SHELLED, 1 KG",134.05,134.05,134.05,134.05,134.05,134.05,148.94,156.39,156.39,156.39,153.91,146.46,143.57,146.46,146.46,146.46,151.42,145.21,139.00,139.00,134.04,134.04,134.04,134.04,127.09,139.77,119.15,119.15,115.18,109.22,103.26,95.32,91.35,92.84,93.34,92.35,91.36,91.36,101.16,91.36,94.34,92.35,91.36,91.36,91.36,88.38,89.00,90.00,90.83,93.33,90.00,91.14,90.00,90.83,94.17,93.33,93.33,96.67,99.17,100.00,100.83,103.33,105.00,105.00,97.64,105.00,100.83,101.67,102.50,102.50,100.83,101.67,101.67,101.67,103.33,105.00,105.00,102.64,101.67,98.33,97.50,103.33,102.50,103.33,103.33,103.33,103.33,103.33,112.50,116.67,104.10,115.00,106.67,105.00,104.17,103.33,103.33,105.83,112.50,110.00,112.50,109.17,115.00,108.54,115.83,116.67,128.13,132.50,132.25,.,.,.,.,.,.,.,.
....City of Baguio,"RAW PEANUT, SHELLED, RED COLOR, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of Baguio,"RAW PEANUT, UNSHELLED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of Baguio,"RAW PEANUT, WITHOUT SHELL, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of Baguio,"STRING BEANS, 1 KG",62.08,60.79,60.79,54.32,56.91,58.20,49.80,65.96,68.55,60.79,57.56,49.15,58.74,46.56,38.16,38.80,47.85,55.61,50.44,47.85,49.14,58.19,64.66,62.07,59.48,51.57,56.89,55.60,52.37,63.79,57.54,61.42,44.61,43.96,45.90,47.83,53.65,62.70,53.86,66.58,58.17,49.12,51.71,47.83,50.42,58.83,64.56,65.82,69.33,69.08,75.92,60.61,87.50,79.25,71.58,69.08,72.75,85.00,72.67,72.75,73.17,88.08,123.00,122.67,84.79,119.50,125.17,114.42,97.25,101.17,86.08,88.83,111.75,100.90,82.50,90.25,96.08,101.16,104.92,111.10,107.75,110.67,122.69,125.04,119.65,97.96,85.81,94.77,127.04,140.08,112.29,131.25,97.38,92.13,90.21,98.29,109.44,105.25,119.96,109.81,101.77,99.48,148.65,108.64,171.83,130.00,136.96,110.94,108.65,.,.,.,.,.,.,.,.
....City of Baguio,"BAGUIO BEANS, 1 KG",63.45,60.65,55.99,57.86,51.33,58.79,54.13,63.46,76.53,84.00,63.46,44.80,61.20,42.93,45.73,50.39,48.52,59.61,61.24,62.87,60.41,85.72,107.76,88.17,84.09,66.45,78.37,59.60,63.67,76.18,67.76,57.14,44.08,41.64,49.80,56.33,63.67,83.26,61.79,74.29,59.60,56.33,58.77,61.23,65.31,68.58,72.56,75.42,81.88,84.38,75.13,69.46,59.42,75.17,73.50,75.33,72.83,90.67,95.83,90.92,99.33,118.50,139.83,137.71,94.09,132.08,116.67,104.42,80.17,86.58,96.42,109.33,130.58,169.75,109.92,102.25,99.08,111.44,98.75,90.15,90.25,91.79,99.08,117.25,111.13,97.75,95.75,127.33,165.10,168.08,112.70,121.27,92.50,106.27,98.71,100.46,101.46,107.04,132.40,133.17,140.63,165.83,200.13,124.99,153.33,105.00,109.35,78.67,91.04,.,.,.,.,.,.,.,.
....City of Baguio,"MONGGO, GREEN, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..I - Ilocos Region,"RAW PEANUT, SHELLED, 1 KG",90.81,87.92,88.54,90.32,90.32,96.19,96.48,94.07,94.07,94.07,94.69,94.69,92.68,95.63,95.32,95.01,95.01,96.25,96.25,96.25,96.88,96.88,96.88,96.88,96.88,96.18,96.57,96.57,94.38,98.34,98.94,99.57,97.69,97.82,97.82,97.19,97.19,97.19,97.44,97.19,97.19,96.94,96.25,96.57,97.19,97.19,97.19,97.19,97.19,97.19,97.19,97.04,97.82,96.69,95.44,96.69,96.69,94.19,94.19,94.19,94.23,94.23,94.23,91.53,95.01,97.32,95.44,95.44,95.44,95.44,95.44,95.44,95.32,95.32,95.94,96.57,96.57,95.81,96.25,96.57,97.82,97.82,97.82,97.82,98.13,99.69,98.44,98.44,100.63,100.63,98.34,102.50,102.00,101.69,98.88,97.63,97.63,96.38,96.38,96.38,96.38,96.38,96.38,98.22,99.50,97.00,95.75,99.50,99.50,.,.,.,.,.,.,.,.
