Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
PHILIPPINES,"FRESH SHRIMP, SUAJE, ENDEAVOR PRAWN, MEDIUM, 1 KG",297.86,297.86,291.22,291.22,283.52,285.18,286.80,283.47,277.69,277.69,311.50,301.53,290.46,311.50,311.50,321.46,324.61,344.54,344.11,344.11,344.11,344.11,344.11,344.11,344.11,335.20,330.83,364.04,364.04,365.32,365.32,365.32,365.32,371.96,371.96,360.34,362.00,357.10,361.96,365.41,372.22,379.03,379.03,379.03,379.03,379.03,369.06,372.39,365.74,359.10,360.04,371.59,370.01,369.16,375.71,372.39,372.39,372.39,369.07,369.07,368.56,368.56,355.27,355.53,368.18,354.98,354.55,351.70,354.25,373.28,370.73,370.73,370.73,370.73,385.76,390.74,392.41,370.05,404.12,402.50,401.13,404.46,407.78,397.14,397.74,398.07,398.58,399.09,389.64,397.30,399.80,403.94,403.94,403.94,412.46,412.46,414.16,404.11,410.75,409.50,417.50,427.50,434.25,412.88,419.50,417.50,439.00,427.00,422.38,408.50,400.75,413.75,409.25,413.25,411.88,516.67,424.95,516.67,506.34,533.00,553.34,580.00,575.00,447.00,453.67,422.70,409.34,411.84,486.00,491.24
PHILIPPINES,"FRESH SHRIMP, SUAJE, MEDIUM, 1 KG",315.43,316.36,318.78,323.83,321.12,321.60,318.57,317.72,314.00,313.01,311.61,312.68,317.06,317.03,313.35,316.35,317.96,316.34,319.85,318.12,318.95,318.97,317.18,318.10,317.60,317.48,327.93,328.08,330.82,334.88,331.37,331.03,327.20,325.67,319.10,315.57,315.72,312.67,325.00,323.59,323.40,323.48,328.45,321.99,317.07,317.35,317.17,314.29,316.88,318.13,320.69,320.21,332.79,326.34,322.56,321.89,327.84,329.57,329.45,331.98,332.15,335.29,334.34,339.81,330.33,351.67,353.65,352.78,361.99,365.01,361.01,358.34,359.53,360.69,361.30,368.30,376.79,360.92,384.89,386.68,392.01,394.41,393.57,387.97,406.21,403.36,400.73,393.48,392.05,389.98,393.78,400.85,397.23,396.40,397.01,395.35,394.73,390.24,388.73,390.03,385.12,392.61,395.01,393.61,424.27,416.95,410.88,407.76,407.28,412.24,398.45,398.44,398.09,396.04,400.24,409.22,406.66,424.98,421.17,420.13,419.97,421.67,414.57,411.38,407.92,401.83,398.47,407.37,416.44,413.83
PHILIPPINES,"FRESH SHRIMP, SUGPO, MEDIUM, 1 KG",366.39,367.11,373.53,378.85,373.36,372.74,367.31,366.36,367.05,367.29,370.22,371.00,370.10,379.18,380.59,377.82,378.67,375.30,375.24,377.27,375.21,377.22,377.61,383.67,383.92,378.48,395.27,395.40,391.93,398.59,396.05,391.78,393.27,391.75,391.94,392.53,393.88,397.78,394.18,407.06,408.99,406.89,408.46,404.69,404.33,404.02,402.80,399.24,398.31,402.65,405.92,404.45,417.13,414.87,417.27,416.66,416.34,419.68,416.77,417.68,416.30,416.24,421.93,430.11,418.42,442.28,439.02,435.86,444.50,439.99,436.60,439.01,437.80,439.45,442.03,447.10,453.18,441.40,468.44,473.93,472.05,476.90,464.93,464.83,458.88,464.83,474.33,473.67,474.21,476.60,470.30,492.95,493.27,490.56,496.43,497.61,499.98,495.67,494.51,495.45,494.64,502.55,506.23,496.65,526.90,527.96,526.39,517.48,510.65,508.94,502.85,503.12,501.54,506.08,509.19,531.26,514.36,540.68,541.94,540.16,535.85,528.44,529.78,524.78,513.73,517.90,520.55,526.70,537.41,529.83
PHILIPPINES,"FRESH SQUID, MEDIUM, 1 KG",162.70,160.17,157.22,159.55,156.15,154.86,155.45,157.91,157.65,156.18,158.94,158.94,157.98,162.84,159.54,157.80,154.83,153.96,154.14,154.34,154.61,155.63,156.79,160.06,161.62,157.18,167.33,168.60,166.87,165.22,165.46,167.03,167.68,169.21,166.70,168.12,170.26,172.02,167.88,175.35,175.90,172.00,174.51,172.50,172.33,173.50,171.73,167.71,169.45,172.08,173.94,172.58,176.17,172.08,169.28,166.80,167.43,167.79,169.82,172.84,171.96,174.64,178.13,181.94,172.41,188.22,191.54,186.80,189.42,190.37,193.57,194.02,195.08,198.14,200.43,208.64,212.05,195.69,223.21,224.17,220.81,221.47,218.12,222.54,224.23,228.67,229.90,230.85,226.02,227.95,224.83,236.16,237.32,230.31,230.73,230.21,230.00,230.99,230.82,231.90,233.99,235.58,242.30,233.36,251.35,252.49,247.13,238.75,233.93,234.69,236.02,237.09,238.00,241.32,245.55,251.67,242.33,263.24,268.05,268.49,269.29,267.77,268.94,259.87,263.89,261.83,264.44,270.18,274.72,266.73
PHILIPPINES,"FRESH FISH, CATFISH, HITO, MEDIUM, 1 KG",136.28,134.46,134.10,138.21,138.66,137.16,138.47,138.01,138.30,138.44,138.99,139.17,137.52,140.73,142.11,142.23,139.30,141.25,140.83,140.60,140.12,137.34,136.22,133.94,135.36,139.17,135.53,134.93,133.21,132.86,133.08,132.96,134.69,135.40,136.13,136.89,136.92,137.22,134.99,138.68,140.90,140.45,143.03,146.52,145.67,146.22,147.45,147.87,147.64,147.45,147.82,144.98,147.46,147.37,147.00,147.46,148.84,145.55,149.08,150.37,150.37,152.57,153.96,152.27,149.36,154.90,156.10,153.71,153.62,154.19,150.83,151.18,150.84,150.20,149.57,150.47,151.36,152.25,151.89,152.52,154.08,154.25,153.16,156.25,153.38,153.80,153.54,152.74,153.44,154.71,153.65,154.23,153.41,154.06,154.07,154.57,155.80,156.21,156.82,157.67,156.27,154.68,156.31,155.34,159.09,159.56,161.48,163.53,162.60,161.96,162.18,161.77,161.62,162.28,161.51,161.78,161.61,168.75,172.79,172.64,172.82,174.29,173.79,170.36,170.98,170.69,168.30,167.77,167.99,170.93
PHILIPPINES,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",72.90,73.36,72.84,66.87,66.57,64.51,64.90,66.87,67.05,65.69,66.51,67.26,67.94,69.83,69.26,67.97,66.26,66.12,66.27,65.24,65.97,65.09,66.20,68.51,68.97,67.14,71.00,74.05,71.09,68.42,67.14,67.32,68.78,67.30,69.92,68.42,68.28,68.50,69.19,73.66,73.76,70.39,68.14,65.88,66.05,67.43,65.36,64.28,64.69,65.58,65.36,67.55,64.40,62.29,61.64,60.44,60.80,61.17,59.01,60.60,59.59,61.74,63.39,68.17,61.94,68.71,71.23,69.15,69.99,67.53,65.17,66.49,67.90,67.59,69.24,70.10,73.34,68.87,77.22,76.54,76.81,74.23,71.99,74.65,76.01,77.36,78.02,78.42,79.48,76.23,76.41,83.94,79.78,75.91,73.61,71.97,75.39,75.94,77.64,77.97,79.19,83.54,85.71,78.38,88.94,88.56,85.86,84.56,78.08,74.24,72.72,72.55,75.48,75.88,80.44,82.75,80.01,88.18,91.17,91.02,90.67,89.19,83.65,82.90,89.32,84.12,84.58,87.92,90.80,87.79
PHILIPPINES,"FRESH FISH, TUNA, YELLOW-FIN (TAMBAKOL), MEDIUM, 1 KG",140.35,142.69,144.88,149.05,148.71,150.84,148.89,149.68,147.63,149.28,151.93,150.60,147.88,155.33,154.54,157.66,154.88,154.02,156.01,156.32,158.20,154.85,156.63,157.81,160.82,156.42,164.58,163.88,162.09,161.67,164.18,166.86,162.79,164.59,160.73,159.63,162.97,161.56,162.96,171.81,181.54,176.87,184.26,179.53,175.53,174.38,175.22,172.92,171.18,172.61,170.69,175.55,169.09,165.71,165.55,165.28,167.87,171.88,166.22,161.12,159.10,164.40,167.94,165.45,165.80,174.11,177.59,171.40,179.27,177.52,179.51,173.62,173.81,174.56,173.35,176.51,181.06,176.03,197.14,195.54,193.95,200.61,196.63,198.70,190.78,196.48,201.04,200.38,201.21,197.17,197.47,216.06,216.15,210.08,207.45,207.03,205.50,205.83,208.06,208.82,209.34,214.72,223.97,211.08,237.68,245.64,243.01,235.12,229.02,219.61,209.45,204.10,204.32,205.50,214.45,219.69,222.30,237.65,243.85,239.76,235.00,234.89,234.12,231.75,237.20,226.65,229.39,235.45,246.37,236.01
PHILIPPINES,"FRESH SEAWEEDS, LATO, 1 KG",55.78,58.55,55.63,52.38,51.55,55.30,56.97,59.57,62.38,59.68,63.22,63.22,57.85,66.55,66.55,66.55,70.09,70.09,66.76,67.68,71.94,71.94,76.52,79.02,76.10,70.82,71.10,76.31,77.14,78.19,78.38,70.48,68.60,67.07,67.28,69.08,69.08,71.85,72.05,72.26,78.24,79.00,79.00,79.56,78.79,77.68,78.10,78.58,78.58,79.14,79.55,78.21,79.35,79.97,80.39,80.39,80.18,79.76,79.14,79.14,78.83,78.72,78.51,75.46,79.15,77.68,79.35,79.35,80.21,75.25,81.25,84.10,77.85,76.39,76.81,76.39,76.81,78.45,81.74,80.87,81.57,80.84,80.11,79.14,80.14,83.58,94.90,102.12,100.46,103.10,87.38,114.66,117.26,119.45,118.06,115.56,113.09,115.39,120.70,121.39,123.09,127.19,126.57,119.37,124.97,126.82,125.57,125.42,129.00,126.91,135.73,137.89,138.08,138.96,139.52,139.56,132.37,146.07,146.15,147.17,147.79,149.77,142.90,143.00,143.74,140.22,143.92,140.76,143.54,144.59
PHILIPPINES,"FRESH SHELLS, TAHONG, 1 KG",56.20,54.99,54.58,55.13,53.57,54.01,55.07,55.71,56.19,56.44,57.30,58.22,55.62,59.59,61.41,60.96,61.26,61.38,61.43,61.80,62.72,62.47,63.15,62.72,62.34,61.77,62.94,63.23,63.07,62.32,62.49,61.80,62.66,63.43,63.92,64.34,64.90,64.68,63.32,66.35,67.18,67.31,66.68,65.75,65.45,66.98,67.41,67.19,67.68,68.97,70.06,67.25,69.88,70.98,71.28,72.00,72.53,72.65,73.51,73.65,74.03,73.97,75.02,75.19,72.89,77.33,77.32,77.61,77.68,76.85,77.06,77.08,78.04,79.01,79.88,81.10,82.64,78.47,84.53,81.98,83.29,81.78,82.36,86.44,88.19,88.51,88.52,86.54,86.30,88.54,85.58,93.15,94.39,94.86,95.02,96.18,97.33,96.77,98.90,99.47,100.47,102.57,103.68,97.73,107.77,108.01,107.86,108.71,107.50,89.56,89.51,89.60,89.66,91.48,94.39,99.24,98.61,103.13,102.23,100.96,102.19,101.65,100.75,100.40,102.04,103.07,103.12,104.04,106.93,102.54
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",174.79,172.82,170.89,173.71,171.59,168.40,167.53,182.74,174.88,177.44,174.47,178.98,174.02,184.52,180.72,181.77,178.85,177.60,175.26,177.23,176.97,175.41,180.23,186.27,187.05,180.16,192.82,190.30,191.11,189.59,189.70,190.92,190.98,194.44,188.70,190.33,188.16,187.82,190.41,198.37,197.46,200.20,196.95,183.72,180.50,175.32,164.32,165.04,163.38,161.27,165.63,179.35,169.72,171.53,168.30,168.52,173.20,175.24,173.79,173.73,170.21,177.00,178.65,183.90,173.65,197.39,208.77,216.92,215.78,221.90,228.07,224.36,229.77,236.40,231.64,238.34,245.54,224.57,263.85,269.67,263.57,270.65,261.43,254.94,249.00,243.00,253.93,244.76,244.70,244.64,255.35,258.48,268.06,264.58,255.38,245.06,245.23,242.98,242.33,245.52,247.68,252.84,277.45,253.80,291.70,296.19,289.09,273.69,247.16,225.84,225.28,229.66,226.89,241.88,263.41,281.64,257.70,304.13,305.52,291.86,293.20,283.31,280.65,280.29,286.37,269.37,275.13,281.55,292.51,286.99
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, DALAG, MEDIUM, 1 KG",174.51,173.55,172.42,172.42,172.42,172.42,172.42,172.84,174.54,178.51,178.51,178.53,174.42,175.62,173.76,173.76,173.76,174.78,175.68,174.76,174.65,178.05,181.45,179.74,175.75,175.98,177.32,177.32,177.32,177.32,177.32,177.32,178.31,178.31,178.31,178.31,178.31,181.71,178.10,191.93,188.32,185.42,185.90,181.34,184.89,183.09,184.99,181.97,188.71,190.80,197.05,187.03,197.06,202.61,214.20,211.99,214.54,214.54,213.91,213.07,214.12,225.00,241.79,222.03,215.41,221.62,222.71,216.99,220.33,235.56,235.56,235.56,234.22,236.44,248.89,254.44,253.33,234.64,238.20,240.00,241.00,244.00,236.67,233.21,230.38,233.00,234.41,240.89,242.50,241.67,237.99,241.67,249.33,254.13,255.50,247.62,245.71,245.71,245.48,247.38,246.00,251.25,254.22,248.67,252.22,255.14,265.30,265.00,263.88,265.30,265.50,265.13,264.00,264.25,263.63,263.20,262.71,266.07,262.74,267.89,270.00,270.28,273.03,273.19,273.33,277.42,299.83,308.70,307.05,279.13
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, DILIS (ANCHOVIES), 1 KG",105.73,102.74,104.45,104.99,105.74,104.99,107.64,109.65,107.75,107.60,110.72,114.63,107.22,113.87,112.31,112.37,116.73,116.78,115.33,115.35,116.86,114.80,117.96,118.66,117.39,115.70,119.56,121.74,115.81,113.23,119.52,117.61,120.69,117.25,116.09,115.92,115.65,118.17,117.60,123.23,118.67,114.51,116.84,107.53,109.24,110.19,110.59,106.04,101.87,105.82,109.39,111.16,109.33,116.62,103.58,108.76,115.66,104.59,105.48,106.01,117.92,113.00,117.99,113.61,111.05,117.23,116.90,114.69,117.36,123.01,124.64,120.36,117.71,120.00,119.64,122.00,126.43,120.00,134.89,141.36,154.17,158.61,145.30,143.40,157.74,162.06,161.77,158.45,155.90,150.02,151.97,152.09,152.20,143.33,142.30,136.36,138.18,142.48,143.94,142.27,138.97,139.24,151.88,143.60,152.27,151.80,154.61,150.01,149.19,148.65,146.05,139.84,141.29,139.19,142.66,145.61,146.76,143.19,142.92,141.75,147.89,145.70,144.30,149.62,150.24,155.32,161.48,167.21,170.35,151.66
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, DILIS (ANCHOVIES), BOLINAO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, GROUPER, LAPU-LAPU, MEDIUM, 1 KG",312.39,307.86,307.08,302.01,283.30,288.81,286.95,310.79,282.97,277.12,284.29,291.26,294.57,314.24,302.77,309.79,292.45,276.56,275.07,282.87,281.47,282.80,290.00,308.53,312.81,294.11,320.29,304.10,307.66,294.21,301.20,298.33,307.35,300.30,308.25,308.74,297.23,306.67,304.53,337.43,359.72,349.63,337.98,327.03,301.26,298.99,302.11,302.88,297.70,294.61,321.47,319.23,312.68,296.92,301.55,295.50,304.68,306.60,303.70,305.15,309.55,318.00,326.82,373.28,312.87,389.13,388.57,381.43,382.08,362.45,369.90,348.65,372.62,375.77,371.44,385.85,431.15,379.92,461.79,449.54,421.03,430.43,403.52,413.52,414.97,429.66,430.81,427.23,425.73,456.80,430.42,471.00,454.48,419.21,419.60,415.35,424.79,406.70,405.14,408.65,391.78,391.73,432.31,420.06,437.57,434.14,433.67,430.26,397.57,380.00,370.27,373.04,371.41,377.84,400.88,435.14,403.48,445.74,448.18,435.67,432.08,433.26,417.03,410.57,417.31,401.54,417.90,436.78,459.75,429.65
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, MACKEREL, ALUMAHAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, MACKEREL, HASA-HASA, MEDIUM, 1 KG",139.94,147.29,147.09,149.53,144.85,147.25,149.92,169.81,160.79,159.15,155.95,161.35,152.74,164.72,159.72,153.59,156.30,153.84,151.92,150.68,150.15,153.95,160.92,162.74,163.58,156.84,167.78,170.44,171.36,168.26,168.99,172.63,174.16,171.86,171.10,173.53,171.56,178.38,171.67,189.78,200.27,202.49,198.23,180.60,182.43,189.32,186.23,183.76,178.97,165.49,171.05,185.72,182.00,192.60,186.97,178.39,182.05,188.61,188.80,195.55,183.19,191.00,196.96,211.03,189.76,224.76,236.15,226.19,228.68,238.68,229.19,232.28,233.94,235.35,236.99,246.29,269.47,236.50,286.17,290.45,287.64,295.43,283.75,281.91,265.01,269.33,270.95,273.19,263.87,274.52,278.52,298.86,303.90,291.42,293.55,296.31,287.44,278.82,282.56,283.24,275.00,282.28,323.56,291.41,339.39,336.83,321.27,315.91,292.32,267.12,264.32,269.32,268.14,282.54,298.04,304.58,296.65,348.98,355.06,329.64,317.78,318.35,304.32,300.40,311.27,304.90,305.51,315.82,334.51,320.55
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, MILKFISH, BANGUS, DAGUPAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, MILKFISH, BANGUS, MEDIUM, 1 KG",117.12,117.50,117.21,118.84,117.44,116.24,115.17,116.60,117.25,121.78,117.59,118.43,117.60,117.71,117.53,116.73,115.58,114.94,109.69,109.16,106.74,108.98,109.26,109.03,108.02,111.95,109.10,107.75,105.68,106.16,107.01,108.20,107.68,107.54,107.07,107.04,106.25,106.13,107.13,110.46,109.68,114.44,119.00,116.32,115.98,119.20,118.83,120.58,120.08,123.45,121.53,117.46,122.84,124.41,123.83,122.76,122.07,120.97,118.13,115.41,115.44,117.00,117.52,116.87,119.77,122.49,121.82,120.39,123.41,126.52,126.00,126.39,127.53,129.22,129.56,131.20,136.11,126.72,141.76,147.27,145.33,146.61,145.78,144.75,149.84,154.51,163.33,175.47,174.28,169.61,154.88,169.49,168.06,159.67,158.00,155.81,153.52,154.27,155.44,161.64,170.44,174.50,177.07,163.16,174.44,175.04,180.15,179.65,173.11,169.47,163.00,160.33,161.47,159.50,163.97,169.00,169.09,176.94,172.31,169.78,168.44,167.56,166.58,165.11,166.27,169.98,171.36,174.54,177.01,170.49
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, NEMIMTERID, BISUGO, MEDIUM, 1 KG",169.29,165.63,169.67,169.12,163.58,162.18,167.68,182.52,179.47,178.35,175.66,177.45,171.72,185.26,180.05,176.01,170.82,174.77,174.29,176.51,178.29,175.37,179.12,180.29,181.43,177.68,191.79,190.50,191.34,191.32,191.22,187.44,192.15,190.48,191.71,196.44,195.80,196.91,192.26,206.32,222.42,218.02,216.96,210.41,210.04,199.38,205.94,193.25,189.40,182.87,190.87,203.82,200.14,204.23,194.78,204.58,197.94,206.04,216.78,213.01,212.92,221.00,219.09,222.59,209.43,237.36,252.60,256.47,253.46,265.46,274.13,273.46,280.92,284.38,287.79,280.00,293.69,269.98,299.22,305.47,312.15,322.22,305.14,302.43,307.28,312.05,313.65,304.72,313.46,313.78,309.30,330.82,330.56,311.85,307.48,304.70,299.11,292.29,300.95,294.23,292.00,294.20,326.82,307.08,351.99,342.05,329.16,320.98,305.64,286.05,281.31,282.73,284.24,292.16,313.30,321.32,309.24,339.94,349.01,339.40,338.31,335.47,333.49,333.02,337.44,329.86,325.16,332.15,339.72,336.08
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, OCEANIC BONITO, TULINGANG LAPAD, MED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, OCEANIC BONITO, TULINGANG PUTI, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, ROUND SCAD, GALUNGGONG, MEDIUM, 1 KG",121.03,115.79,110.33,114.68,103.92,110.76,114.59,127.76,120.67,123.98,126.80,130.84,118.43,129.17,121.57,106.38,97.33,102.35,104.96,107.67,115.91,118.68,122.73,124.25,128.02,114.92,130.36,129.53,121.64,116.40,112.48,116.69,120.93,127.26,127.81,131.86,127.31,126.20,124.04,130.18,131.26,128.44,123.79,117.98,119.79,127.24,126.63,126.32,128.44,128.01,127.87,126.33,128.87,127.25,123.60,118.45,117.22,123.36,127.46,129.99,128.60,130.00,132.57,134.12,126.79,134.33,133.37,132.74,138.78,145.09,147.06,145.78,148.58,148.58,149.89,148.98,154.89,144.01,157.20,159.07,168.33,169.47,167.17,162.42,162.62,162.89,167.14,162.49,163.67,164.94,163.95,174.80,179.89,162.83,162.76,158.67,156.50,160.49,162.83,165.56,165.42,184.39,256.09,174.19,239.11,229.06,207.26,193.92,175.72,169.02,172.56,176.72,183.82,207.33,247.17,257.96,204.97,252.61,245.50,227.73,217.44,213.11,210.98,218.44,233.20,233.74,237.15,239.41,242.55,230.99
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, SLIPMOUTH, SAPSAP, MEDIUM, 1 KG",228.68,229.64,228.89,228.38,223.94,225.01,224.99,226.88,217.84,215.15,219.65,219.27,224.03,233.03,227.08,227.30,216.60,212.99,225.26,223.44,224.52,225.02,226.35,230.61,238.98,225.93,243.34,237.41,233.51,231.47,229.79,229.11,232.87,234.36,236.70,241.98,243.64,253.51,237.31,264.41,262.00,257.49,257.84,256.52,240.98,246.53,250.30,239.59,246.06,235.80,238.20,249.64,237.40,236.37,222.81,228.89,229.36,246.42,236.69,236.30,247.29,253.00,255.46,246.14,239.68,259.90,259.55,262.19,264.72,283.07,298.23,296.77,297.58,300.00,303.33,309.50,325.58,288.37,337.13,338.63,331.75,328.92,317.21,323.14,322.63,325.67,328.45,328.54,332.89,335.07,329.17,343.37,340.93,336.18,326.79,328.03,328.42,334.26,329.87,323.29,322.53,332.77,338.43,332.07,346.96,352.70,344.23,337.54,322.18,316.97,317.51,309.68,302.54,312.72,323.05,336.27,326.86,340.22,347.18,344.40,348.64,348.64,348.51,341.07,343.77,338.77,335.69,345.37,354.18,344.70
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, SNAPPER, MAYA-MAYA, MEDIUM, 1 KG",233.91,239.12,237.84,236.84,226.35,227.45,228.11,233.08,224.31,227.39,241.80,238.12,232.86,248.82,253.30,240.25,231.45,227.14,232.12,233.89,240.48,243.10,245.14,247.40,249.91,241.08,252.30,245.37,252.78,249.19,245.78,245.65,248.98,246.90,240.30,247.32,254.83,258.29,248.97,261.71,268.03,272.32,268.74,261.22,274.14,262.21,252.82,264.87,278.75,284.85,292.43,270.17,260.52,286.16,288.62,278.60,302.95,298.98,294.78,293.03,296.70,308.00,309.52,326.07,295.33,351.13,351.84,346.17,347.35,355.43,358.55,358.55,375.79,380.11,375.92,391.89,445.79,369.88,463.47,432.37,430.79,441.05,403.27,400.48,403.69,410.31,413.75,410.15,409.81,415.10,419.52,460.08,454.95,425.08,410.47,399.50,411.92,402.88,405.08,405.70,409.94,406.21,416.23,417.34,416.10,423.16,413.97,405.75,398.41,391.80,391.68,396.72,395.05,397.39,413.68,429.76,406.12,445.81,436.21,434.97,433.71,429.91,418.06,413.97,424.21,412.45,429.34,435.72,452.81,430.60
..NATIONAL CAPITAL REGION (NCR),"FRESH FISH, TALAKITOK (MAMSA), MEDIUM, 1 KG",221.10,214.88,215.17,219.00,211.10,211.49,212.25,225.76,220.42,224.80,227.95,229.99,219.49,243.85,228.10,223.82,221.69,213.23,215.02,215.56,214.35,214.66,205.87,216.88,216.67,219.14,218.45,220.13,222.48,220.27,226.85,226.51,234.41,244.71,241.45,225.87,223.17,231.81,228.01,236.57,250.16,242.76,245.24,237.83,240.96,246.82,266.92,262.38,260.39,253.94,267.62,250.97,267.80,275.99,257.57,268.89,263.10,268.98,252.07,257.54,260.14,271.00,270.78,290.77,267.05,301.95,311.38,315.55,324.46,321.51,324.91,333.48,338.79,339.29,335.80,339.57,360.07,328.90,369.35,364.24,362.26,359.76,346.82,346.84,341.91,344.76,350.81,347.82,349.63,364.26,354.04,375.06,361.30,364.31,369.11,360.88,360.00,364.81,363.58,355.47,352.97,349.05,369.81,362.20,379.35,374.76,372.26,369.23,348.53,344.29,348.41,347.01,337.77,342.88,349.60,361.82,356.33,370.79,369.88,362.34,356.65,361.04,358.58,357.44,358.49,349.40,358.96,368.28,382.54,362.87
