Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Aklan,"MATURED COCONUT, MEDIUM, 1 PC",12.55,12.55,16.50,16.84,16.84,16.32,16.75,17.18,17.18,15.63,17.18,17.18,16.06,16.83,17.18,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.46,15.89,15.75,15.46,16.32,16.32,18.04,18.64,19.25,19.25,19.25,19.25,19.25,19.25,19.25,18.29,19.25,19.25,19.25,19.25,19.25,19.25,19.25,19.25,19.25,18.81,18.78,18.75,19.13,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.81,18.76,18.75,18.75,18.75,18.75,18.75,18.81,18.81,18.81,18.81,18.81,18.81,18.81,18.79,18.81,18.81,18.81,18.81,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.44,19.23,20.06,20.06,20.06,20.06,20.63,21.88,21.88,21.88,21.88,21.88,21.88,20.00,21.01,20.00,20.00,20.63,20.00,20.00,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.69
....Aklan,"YOUNG COCONUT, MEDIUM, 1 PC",13.30,13.65,15.23,15.23,15.23,14.00,14.52,16.10,17.51,17.51,16.63,16.28,15.43,16.28,16.28,15.93,14.88,14.88,14.88,14.88,14.88,14.88,14.88,14.88,17.51,15.42,18.38,19.25,18.20,19.61,21.80,20.93,20.49,20.14,21.01,21.01,21.88,21.88,20.38,21.88,21.88,21.88,21.88,21.88,21.88,21.88,21.88,21.88,21.25,21.25,21.25,21.72,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,23.13,23.13,22.61,23.13,23.13,23.13,22.50,22.50,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.03,23.13,23.13,23.13,23.13,23.75,23.75,23.75,23.75,23.75,23.75,24.58,24.58,23.68,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,24.58,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,24.86,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
....Antique,"MATURED COCONUT, MEDIUM, 1 PC",11.64,11.99,12.50,11.89,13.01,12.90,13.01,12.32,13.01,13.01,13.35,13.52,12.68,14.37,14.03,14.03,15.22,13.94,13.99,14.29,14.29,14.63,15.48,15.74,16.09,14.68,17.02,17.45,18.30,18.30,18.73,17.11,17.96,17.62,17.62,17.62,17.62,17.62,17.75,16.76,15.91,16.76,16.04,16.25,16.68,17.11,17.11,16.25,16.25,16.25,16.25,16.47,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.60,16.25,16.28,16.25,16.25,16.25,15.83,16.25,16.25,16.88,16.88,17.50,17.50,16.88,16.88,16.63,16.88,15.63,15.63,15.63,15.63,14.63,15.00,15.00,15.00,15.00,15.00,14.38,15.28,14.00,14.00,14.63,14.63,14.00,14.00,14.00,14.13,14.38,14.38,14.63,14.25,14.25,14.25,14.63,14.63,15.13,15.13,14.50,16.00,15.63,15.63,15.63,15.63,15.63,15.20,15.75,16.25,16.25,16.25,16.25,16.25,16.13,16.13,15.76,15.76,16.13,16.13,16.09
....Antique,"YOUNG COCONUT, MEDIUM, 1 PC",11.01,10.75,12.68,12.33,13.91,13.91,13.73,13.12,13.73,13.73,13.20,14.44,13.05,15.32,14.97,14.97,16.72,16.72,16.72,16.55,16.81,16.89,17.84,19.00,19.63,16.85,20.16,20.69,21.11,20.58,20.58,17.94,19.00,17.94,17.94,17.94,17.94,17.94,19.15,17.52,17.94,18.47,20.05,20.05,21.10,20.57,21.10,21.10,21.10,21.10,21.10,20.10,22.15,22.15,22.15,22.15,22.15,23.20,22.67,22.14,21.09,21.51,21.72,21.09,22.01,22.14,22.14,21.43,19.00,21.43,21.43,21.43,21.43,21.43,21.43,21.43,21.43,21.35,20.86,21.43,21.43,21.43,21.43,22.14,22.14,22.86,22.86,23.14,22.86,22.86,22.12,22.86,22.86,22.86,22.86,24.29,25.00,25.00,25.43,25.43,25.43,25.71,25.71,24.45,26.43,27.14,27.14,27.14,27.86,27.86,29.29,29.00,29.29,29.29,29.29,28.75,28.21,29.38,29.38,29.38,29.38,29.38,29.38,29.38,30.00,30.00,30.00,30.00,30.00,29.64
....Capiz,"MATURED COCONUT, MEDIUM, 1 PC",10.49,10.49,10.49,10.49,10.58,10.99,10.99,10.99,10.99,10.99,10.99,10.99,10.79,10.99,10.99,10.99,10.42,10.42,10.42,10.59,10.59,10.59,10.59,10.75,10.75,10.67,10.75,11.00,12.25,11.25,12.00,13.00,13.88,13.88,15.13,15.13,15.75,15.75,13.31,15.75,17.00,16.38,17.63,18.38,17.63,17.63,17.63,17.63,17.75,17.75,17.75,17.41,17.75,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.10,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.25,18.14,18.25,17.88,17.88,17.88,17.88,17.88,17.50,17.50,17.50,17.50,17.50,17.50,17.72,17.50,17.50,17.50,17.50,17.50,17.50,17.75,17.50,17.50,17.88,17.25,17.25,17.51,17.50,17.50,18.13,18.13,18.13,18.13,17.50,17.50,17.50,17.50,18.13,18.13,17.82,18.13,15.63,17.00,17.00,17.00,17.25,17.50,17.50,17.50,17.50,17.50,17.50,17.25
....Capiz,"YOUNG COCONUT, MEDIUM, 1 PC",16.11,16.11,16.11,14.46,14.48,14.58,14.15,14.15,14.15,14.15,13.30,13.30,14.59,11.15,11.15,11.15,11.06,11.49,11.06,10.63,10.63,10.80,11.31,11.65,11.65,11.14,12.00,12.00,12.50,13.25,15.25,15.75,15.75,16.38,16.38,16.38,16.38,16.38,14.87,16.38,16.38,16.38,16.38,16.13,16.38,16.38,16.38,16.38,16.50,16.50,16.50,16.39,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,16.50,17.75,17.75,16.71,17.75,17.75,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.38,18.63,18.30,18.63,18.63,18.50,18.50,18.50,18.50,18.50,18.50,18.50,18.75,18.75,18.75,18.58,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,20.63,20.00,20.00,20.00,20.00,20.63,19.38,19.38,19.38,19.38,19.38,20.63,19.90,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.63
....Guimaras,"MATURED COCONUT, MEDIUM, 1 PC",14.50,14.50,14.50,13.75,15.00,15.75,13.75,15.00,13.75,13.75,14.75,14.75,14.48,13.75,10.00,12.50,10.00,10.00,10.00,11.25,12.00,10.00,11.25,10.50,10.00,10.94,10.00,13.38,14.63,18.13,15.00,15.00,15.00,13.75,13.75,13.75,13.75,15.00,14.26,15.00,16.25,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.10,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,17.50,17.50,17.50,19.17,19.17,19.17,19.17,19.17,19.17,17.92,20.00,20.00,20.00,20.00,20.00,21.67,20.83,20.83,20.83,20.83,20.83,20.83,20.55,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.00,21.67,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,19.35,19.35,19.35,19.35,20.34
....Guimaras,"YOUNG COCONUT, MEDIUM, 1 PC",13.96,13.96,13.96,13.69,13.42,13.42,13.42,13.42,13.42,13.42,13.42,13.42,13.58,12.73,13.84,13.84,14.11,14.11,14.11,14.80,14.11,14.11,14.11,14.11,14.11,14.01,14.52,15.21,15.21,15.21,15.21,15.21,15.91,15.91,15.21,15.21,15.21,15.21,15.27,17.29,15.21,15.91,15.91,15.91,15.49,15.49,15.49,15.49,16.18,16.18,15.83,15.87,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,15.83,18.33,18.33,18.33,19.17,19.17,19.17,19.17,19.17,19.17,18.13,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,20.00,19.17,19.24,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,20.00,19.17,19.17,19.17,19.17,20.77,22.36,21.56,21.56,21.56,20.24
....Iloilo,"MATURED COCONUT, MEDIUM, 1 PC",10.74,10.74,10.74,10.74,10.74,10.74,10.21,10.21,10.74,10.91,11.44,11.44,10.78,11.80,13.21,14.09,16.73,16.73,17.62,17.62,19.38,18.50,17.62,17.62,19.38,16.69,19.38,20.27,20.27,20.27,20.27,18.50,18.50,18.50,18.50,18.50,18.50,19.38,19.24,19.38,18.50,19.38,20.27,20.27,18.50,19.38,19.38,19.38,19.38,19.38,19.38,19.38,18.75,18.75,19.13,18.13,18.13,18.75,18.75,18.75,18.75,19.38,20.00,20.00,18.94,20.38,20.63,20.63,20.63,21.88,21.88,21.88,21.88,23.57,25.00,25.00,23.57,22.24,23.57,23.57,23.57,23.57,23.57,23.57,23.57,23.57,24.46,24.46,24.46,25.18,23.93,25.89,25.89,25.00,24.29,24.29,24.29,24.29,25.18,26.61,26.61,25.89,23.75,25.17,23.75,25.18,27.04,27.04,27.32,27.32,27.32,27.32,27.32,26.25,26.88,26.25,26.58,26.25,26.25,26.25,26.25,25.00,25.00,25.00,25.00,24.41,24.41,25.60,25.00,25.37
....Iloilo,"YOUNG COCONUT, MEDIUM, 1 PC",17.48,17.48,17.48,17.14,16.80,16.80,16.80,16.80,16.80,16.80,16.80,16.80,17.00,15.93,17.32,17.32,17.66,17.66,17.66,18.52,17.66,17.66,17.66,17.66,17.66,17.53,18.18,19.04,19.04,19.04,19.04,19.04,19.91,19.91,19.04,19.04,19.04,19.04,19.11,21.64,19.04,19.91,19.91,19.91,19.39,19.39,19.39,19.39,20.25,20.25,19.63,19.84,19.00,19.38,19.38,20.63,20.63,22.50,22.50,22.50,22.50,22.50,22.50,22.50,21.38,21.88,21.88,21.25,21.88,21.88,21.88,21.88,21.88,22.14,22.14,22.14,22.14,21.91,22.14,22.86,24.29,24.29,24.29,23.13,23.13,23.13,23.13,23.75,23.75,25.00,23.57,24.38,23.75,23.75,23.75,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.22,25.00,26.25,25.63,25.00,25.00,25.00,25.00,25.00,25.00,24.38,24.38,23.75,24.95,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,24.61,23.82
....Negros Occidental,"MATURED COCONUT, MEDIUM, 1 PC",16.06,16.41,17.29,16.23,14.82,14.82,13.94,13.58,13.41,13.41,13.58,13.58,14.76,13.58,13.58,13.58,13.58,13.05,13.41,13.41,13.94,13.94,13.94,13.94,13.94,13.66,14.29,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,14.82,15.00,15.00,14.81,14.11,15.26,15.26,14.82,14.82,14.11,14.11,14.11,14.11,15.00,15.00,15.00,14.64,15.25,15.38,15.25,15.25,15.25,15.50,15.50,16.13,16.75,16.75,17.13,17.25,15.95,17.25,16.50,15.88,15.88,15.88,15.67,16.13,16.13,16.13,16.25,16.88,16.88,16.29,16.88,16.25,16.25,16.25,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.88,16.72,16.88,16.88,17.50,17.50,18.33,19.29,19.29,19.00,19.00,19.00,19.29,19.29,18.44,20.00,20.00,20.00,20.00,20.00,19.29,19.29,22.14,22.14,22.14,19.29,18.88,20.26,20.75,20.13,20.13,20.13,20.13,20.13,20.13,20.26,20.26,20.26,20.30,20.30,20.24
....Negros Occidental,"YOUNG COCONUT, MEDIUM, 1 PC",11.56,11.56,11.56,11.64,12.78,12.08,12.95,13.74,13.74,13.74,14.00,13.13,12.71,13.65,13.65,13.65,13.65,14.52,14.52,14.52,14.88,14.88,15.05,15.05,15.05,14.42,16.10,16.10,15.75,15.75,15.75,16.10,16.10,16.10,16.10,16.10,16.10,16.10,16.01,16.62,16.62,16.98,16.98,16.98,16.98,16.17,16.17,16.17,16.17,16.17,16.17,16.52,17.00,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.46,17.50,18.00,20.50,20.83,20.00,20.00,20.00,20.83,20.83,20.00,20.00,20.00,19.87,20.83,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.17,19.31,19.17,19.17,19.17,19.17,19.17,20.00,20.00,20.00,20.00,20.00,19.17,19.38,19.53,20.00,20.00,20.00,20.00,20.00,24.38,25.63,25.63,26.25,26.25,26.25,26.25,23.39,26.25,26.88,26.88,26.88,26.88,26.88,26.88,29.01,30.42,31.12,30.18,30.18,28.20
..REGION VII (CENTRAL VISAYAS),"MATURED COCONUT, MEDIUM, 1 PC",15.76,15.82,15.60,15.88,16.26,15.91,16.10,16.07,16.10,16.07,16.57,16.94,16.09,16.66,16.66,16.69,16.88,16.44,16.32,16.69,16.78,16.78,16.72,16.72,16.97,16.69,16.97,17.03,17.00,17.10,16.88,16.94,17.25,17.28,17.28,17.41,17.41,17.41,17.16,17.28,17.53,17.66,18.32,18.47,19.27,19.44,19.41,19.54,19.60,19.82,19.66,18.83,19.85,20.16,20.41,20.50,21.05,21.05,20.14,19.72,19.69,19.47,19.54,19.54,20.09,19.69,20.01,19.94,19.88,20.07,20.10,20.57,20.88,20.88,20.85,20.94,20.94,20.40,21.13,21.38,21.75,22.16,22.16,22.10,21.27,22.33,22.24,22.05,21.74,21.74,21.84,21.49,21.24,21.49,21.49,21.22,21.13,21.10,21.00,20.88,20.94,20.66,21.68,21.19,21.24,21.49,21.65,21.96,21.96,22.16,22.16,21.98,22.16,22.00,22.00,21.82,21.88,21.97,22.13,21.28,21.60,22.10,21.66,21.85,20.73,20.73,20.89,20.89,21.05,21.41
..REGION VII (CENTRAL VISAYAS),"YOUNG COCONUT, MEDIUM, 1 PC",17.52,17.52,17.46,16.45,17.12,16.62,16.12,16.12,16.45,17.02,16.49,16.77,16.81,16.77,16.57,16.64,17.48,16.34,16.34,16.56,16.81,17.68,17.19,16.98,16.86,16.85,17.38,17.95,17.95,18.15,18.15,19.35,20.36,20.75,20.41,20.00,20.00,20.41,19.24,20.75,21.14,21.05,21.32,21.58,21.58,21.57,21.59,21.46,21.46,22.25,22.42,21.51,23.00,23.00,21.59,22.59,22.84,22.92,22.75,22.59,22.13,21.88,21.96,21.96,22.43,21.92,22.09,22.00,21.83,21.88,21.88,21.92,21.92,21.92,22.67,22.34,22.34,22.06,23.71,23.71,23.63,23.63,23.84,24.29,25.21,25.42,23.54,23.96,23.63,23.63,24.02,23.63,23.63,23.83,23.63,23.21,23.42,23.29,23.29,23.29,22.60,22.35,22.35,23.21,21.85,22.21,22.42,22.21,22.08,22.38,22.79,23.00,23.00,22.84,23.13,22.71,22.55,22.93,23.14,23.67,24.85,25.06,25.06,24.64,24.81,24.81,24.81,24.81,24.81,24.45
....Bohol,"MATURED COCONUT, MEDIUM, 1 PC",16.72,17.52,16.63,16.63,16.38,16.38,16.38,16.25,16.38,16.25,18.75,18.75,16.92,18.50,18.50,17.88,19.13,17.38,16.88,18.13,18.75,18.75,18.50,18.50,19.38,18.36,19.38,19.38,19.38,19.63,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.40,19.38,19.63,19.63,20.00,20.00,20.00,20.63,20.63,20.63,20.63,20.63,20.63,20.20,20.63,21.88,21.88,22.50,23.50,24.75,23.00,21.25,21.13,21.00,21.00,21.00,21.96,21.25,21.88,21.88,21.88,21.88,21.88,21.88,21.88,21.88,21.88,21.88,21.88,21.83,22.75,22.88,22.88,22.88,22.88,22.75,23.38,23.25,23.00,23.00,23.00,23.00,22.97,23.00,23.00,23.00,23.00,23.25,23.25,23.13,23.13,23.13,23.25,23.38,23.38,23.16,24.00,24.00,24.00,24.00,24.00,23.88,23.88,23.13,23.13,22.50,22.50,22.50,23.46,22.50,22.50,22.50,23.75,25.00,25.00,23.75,20.00,20.00,20.00,20.00,20.00,22.08
....Bohol,"YOUNG COCONUT, MEDIUM, 1 PC",15.07,15.07,14.87,11.86,11.86,11.86,11.86,11.86,12.86,14.57,12.71,13.57,13.17,13.57,13.57,13.29,13.57,12.14,12.14,13.43,13.43,14.29,13.43,12.57,12.57,13.17,14.14,15.71,15.71,15.71,15.71,18.29,20.71,21.86,21.86,21.86,21.86,21.86,18.77,21.86,20.29,19.14,19.57,20.00,20.00,19.57,19.63,19.63,19.63,21.25,21.25,20.15,21.88,21.88,21.88,21.88,22.50,22.50,22.63,21.88,20.00,20.00,20.00,20.00,21.42,20.00,20.63,20.75,20.75,20.63,20.63,20.63,20.63,20.63,20.88,20.88,20.88,20.66,20.88,20.88,20.63,20.63,20.63,20.63,21.88,23.75,25.63,26.88,26.88,26.88,23.02,26.88,26.88,27.50,26.88,25.63,25.63,25.00,25.00,25.00,23.75,23.75,23.75,25.47,23.75,23.75,23.75,23.75,23.75,23.75,23.75,24.38,24.38,23.75,23.75,23.13,23.80,24.13,24.13,24.13,26.00,27.25,27.25,26.00,26.51,26.51,26.51,26.51,26.51,25.95
....Cebu,"MATURED COCONUT, MEDIUM, 1 PC",20.00,20.00,20.00,20.88,21.38,21.50,22.00,22.00,22.00,22.00,22.00,24.25,21.50,24.25,24.25,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,24.88,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,26.25,26.88,30.00,30.00,30.00,30.00,30.00,30.00,30.00,28.18,30.00,30.00,30.00,30.00,30.00,28.75,26.88,26.88,26.88,25.38,25.38,25.38,27.96,25.38,25.63,25.63,25.25,25.63,25.75,25.75,25.75,25.75,25.75,26.00,26.00,25.69,25.75,26.63,28.13,29.38,29.38,29.38,25.83,29.17,28.33,28.33,28.33,28.33,28.08,28.33,28.33,28.33,28.33,27.00,27.00,27.00,27.00,26.50,27.00,27.00,30.83,27.72,30.83,30.83,30.83,30.83,30.83,32.14,32.14,32.14,32.86,32.86,32.86,32.14,31.77,31.50,31.50,28.75,28.75,29.50,28.38,29.63,28.90,28.90,28.90,28.90,28.90,29.38
....Cebu,"YOUNG COCONUT, MEDIUM, 1 PC",20.00,20.00,20.00,20.00,22.00,21.50,22.00,22.00,22.00,22.00,22.25,22.25,21.33,22.25,22.25,22.75,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,23.89,24.38,24.38,24.38,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,24.85,26.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,29.67,30.00,30.00,27.00,30.00,30.13,30.13,29.38,29.63,29.88,29.13,29.38,29.38,29.50,28.75,28.13,28.00,27.50,27.50,27.50,27.63,27.63,27.63,30.25,29.25,29.25,28.25,32.13,32.13,32.13,32.13,32.75,32.75,34.00,34.25,26.50,26.50,26.50,26.50,30.69,26.50,26.50,26.50,26.50,26.50,26.50,26.50,26.50,26.50,25.66,23.91,23.91,26.00,23.06,24.75,24.75,24.75,24.75,25.63,25.63,25.63,25.63,25.63,25.63,25.63,25.12,24.67,24.67,27.50,29.17,29.17,29.17,29.17,29.17,29.17,29.17,29.17,29.17,28.28
....Negros Oriental,"MATURED COCONUT, MEDIUM, 1 PC",17.58,17.04,17.04,18.13,19.38,17.88,18.13,18.13,18.13,18.13,17.63,16.88,17.84,15.88,15.88,15.88,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.38,15.50,15.52,15.50,15.75,15.63,15.50,14.88,14.88,16.13,16.25,16.25,16.75,16.75,16.75,15.92,16.75,16.75,17.38,17.38,17.38,17.44,17.50,17.38,17.88,17.88,17.88,17.88,17.46,18.63,18.63,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.26,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.00,19.00,19.00,19.29,19.00,19.00,19.00,19.38,19.38,19.38,18.75,19.38,19.38,19.38,18.13,18.13,19.02,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,18.13,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.49,20.00,20.63,20.00,20.00,20.00,19.38,19.38,19.38,19.38,20.03,20.03,20.67,19.91
....Negros Oriental,"YOUNG COCONUT, MEDIUM, 1 PC",17.50,17.50,17.50,17.50,17.50,16.50,14.50,14.50,14.50,14.50,14.50,14.50,15.92,14.50,13.88,13.88,14.50,12.50,12.50,11.88,12.63,14.38,13.75,14.00,13.63,13.50,13.63,13.75,13.75,13.75,13.75,14.75,15.38,15.38,14.38,13.13,13.13,14.38,14.10,14.38,13.13,14.00,14.38,14.75,14.75,15.13,15.13,14.75,14.75,15.50,16.00,14.72,17.13,17.13,15.88,15.88,15.88,16.13,16.25,16.25,16.50,16.50,16.50,16.50,16.38,17.00,17.50,17.25,17.25,17.50,17.50,17.50,17.50,17.50,16.88,16.88,16.88,17.26,18.13,18.13,18.13,18.13,18.13,19.50,19.75,18.25,18.50,18.50,17.50,17.50,18.35,17.50,17.50,17.50,17.50,17.50,18.13,18.38,18.38,18.38,18.38,19.38,19.38,18.16,18.75,18.13,18.75,18.13,17.75,17.75,19.00,19.00,19.00,19.13,20.00,19.38,18.73,20.00,20.63,19.38,19.38,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,19.12
....Siquijor,"MATURED COCONUT, MEDIUM, 1 PC",8.72,8.72,8.72,7.88,7.88,7.88,7.88,7.88,7.88,7.88,7.88,7.88,8.09,8.00,8.00,8.00,8.00,8.00,8.00,8.25,8.00,8.00,8.00,8.00,8.00,8.02,8.00,8.00,8.00,8.25,8.25,8.50,8.50,8.50,8.50,8.50,8.50,8.50,8.33,8.00,8.75,8.63,9.63,9.63,9.63,9.63,9.63,9.63,9.88,10.75,10.13,9.49,10.13,10.13,10.38,10.13,11.31,11.31,11.31,11.38,11.38,12.13,12.38,12.38,11.20,12.75,13.13,12.88,13.00,13.38,13.38,15.25,16.50,16.50,16.75,16.88,16.88,14.77,17.00,17.00,17.00,17.00,17.00,16.88,17.13,17.50,18.25,17.50,17.50,17.50,17.27,17.13,16.13,17.13,17.13,17.13,16.75,16.75,16.38,16.38,16.00,14.75,15.00,16.39,12.63,13.63,13.63,14.25,14.25,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.80,13.88,13.88,13.88,13.88,13.88,13.88,14.63,14.63,14.63,14.63,14.63,14.63,14.26
....Siquijor,"YOUNG COCONUT, MEDIUM, 1 PC",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION VIII (EASTERN VISAYAS),"MATURED COCONUT, MEDIUM, 1 PC",12.11,12.11,12.17,14.06,14.23,14.43,14.39,13.85,13.84,13.71,13.43,13.47,13.48,13.59,13.40,13.44,12.82,12.82,12.52,12.63,12.61,12.42,12.40,12.83,12.77,12.85,13.07,13.35,13.58,14.25,14.76,15.00,15.33,15.58,15.66,15.52,14.50,15.25,14.65,14.81,15.40,14.88,14.88,15.13,15.46,15.21,14.98,15.15,15.19,14.98,15.13,15.10,14.86,15.59,15.68,15.69,16.11,16.42,16.02,16.13,16.34,16.86,17.28,17.65,16.22,18.38,18.52,18.55,18.65,18.75,19.02,19.52,19.63,19.75,19.44,20.40,20.30,19.24,20.48,20.90,21.00,20.90,20.69,21.00,20.67,20.92,21.09,21.38,21.11,20.96,20.93,20.96,20.96,21.34,20.65,20.65,20.54,21.27,21.61,21.82,21.86,21.92,21.84,21.29,21.88,21.98,21.94,21.84,22.13,20.82,20.40,20.48,20.69,20.28,20.21,20.73,21.12,21.17,21.00,20.84,21.38,21.27,21.17,21.36,21.10,21.10,21.10,21.12,21.12,21.14
..REGION VIII (EASTERN VISAYAS),"YOUNG COCONUT, MEDIUM, 1 PC",15.15,15.41,15.41,15.37,15.20,15.06,15.17,15.00,14.96,15.00,15.01,14.99,15.14,15.11,14.99,15.09,14.59,14.00,13.77,13.30,13.26,13.26,13.17,13.17,13.23,13.91,13.41,13.69,13.81,13.94,14.18,14.14,14.74,14.97,15.01,15.01,14.96,14.29,14.35,14.99,14.95,15.95,16.43,16.29,15.90,15.25,15.41,15.41,15.35,15.73,15.57,15.60,15.89,16.36,16.33,16.55,16.61,16.61,16.51,16.77,17.01,17.13,17.01,17.34,16.68,17.59,18.09,18.47,18.59,18.59,18.44,18.77,18.69,18.82,19.29,19.61,19.49,18.70,20.08,20.15,20.18,19.98,19.93,19.93,20.16,20.68,20.73,20.65,20.80,21.03,20.36,20.50,20.40,20.33,20.50,20.75,20.88,20.35,20.23,20.10,20.18,20.80,20.93,20.50,20.93,20.80,21.65,20.62,21.28,21.28,21.40,21.28,20.65,20.53,20.48,20.98,20.99,20.85,20.98,21.23,21.23,21.35,21.35,21.48,21.48,21.48,21.48,21.50,21.50,21.33
