Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Benguet,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Benguet,"KANGKONG, 1 KG",11.67,12.20,11.14,10.34,10.34,12.30,13.68,16.97,19.35,18.82,20.15,14.84,14.32,13.78,14.31,14.31,16.71,20.15,21.21,18.56,18.56,16.71,15.11,12.73,13.26,16.28,14.31,16.97,14.84,11.40,10.61,12.46,16.97,17.50,16.88,21.88,25.00,17.50,16.36,17.50,17.50,13.75,14.38,15.63,13.75,13.13,13.13,19.38,20.63,22.50,22.50,16.98,21.88,22.50,22.50,18.75,20.00,18.75,16.88,15.63,16.88,16.25,20.00,16.25,18.86,18.13,18.75,17.50,17.50,16.88,17.50,16.88,16.88,16.88,16.25,18.13,19.38,17.56,18.13,17.50,17.50,17.50,17.50,19.38,19.38,19.38,21.25,20.63,18.13,18.13,18.70,18.13,16.25,15.94,17.50,17.50,16.25,15.00,16.25,19.38,20.63,20.63,20.63,17.84,20.63,22.50,23.75,22.50,24.38,22.50,23.75,21.88,22.50,21.25,21.88,26.25,22.81,26.88,23.75,23.75,22.81,22.19,22.50,21.88,23.77,22.50,29.17,24.17,23.33,23.89
....Benguet,"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Benguet,"PECHAY, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Benguet,"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Ifugao,"CABBAGE, 1 KG",42.29,40.17,32.77,26.43,26.43,27.86,26.43,26.43,67.14,51.43,41.43,35.00,36.98,32.14,28.57,30.00,27.86,33.57,54.29,33.57,28.57,28.57,34.29,37.14,37.14,33.81,35.71,37.86,37.86,25.71,25.00,29.29,41.43,41.43,41.43,41.43,40.00,35.71,36.07,38.57,34.29,34.29,32.14,29.29,29.29,40.00,40.00,38.57,50.00,58.57,50.00,39.58,50.00,47.14,50.00,42.86,41.43,38.57,41.43,41.43,38.57,40.00,50.00,51.43,44.41,52.14,47.14,41.43,40.00,39.29,35.00,38.57,39.29,47.86,53.57,47.86,51.43,44.47,41.43,41.43,47.14,48.57,42.86,47.14,48.57,54.29,47.14,60.00,47.14,47.14,47.74,51.43,48.57,51.43,50.71,50.00,47.86,47.14,54.29,50.71,58.29,61.43,55.71,52.30,42.14,39.29,29.29,37.86,40.00,54.29,44.29,44.29,41.43,42.86,47.86,65.71,44.11,65.71,90.00,77.14,38.57,40.71,38.57,43.57,64.29,117.14,195.22,74.29,57.14,75.20
....Ifugao,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Ifugao,"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Ifugao,"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Ifugao,"PECHAY, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Ifugao,"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Kalinga,"CABBAGE, 1 KG",30.83,19.27,23.13,23.13,28.50,29.38,29.38,38.13,55.63,44.38,45.00,39.38,33.85,34.38,31.88,35.63,35.00,36.25,47.75,40.25,22.75,22.75,35.25,37.50,33.75,34.43,30.63,32.50,26.88,25.63,25.00,32.50,46.88,36.25,44.38,44.38,42.13,42.13,35.77,35.63,32.13,32.38,34.63,34.63,33.38,34.63,48.38,62.13,66.25,59.38,59.38,44.41,51.88,41.25,36.25,35.00,34.38,32.25,43.75,34.13,32.50,32.38,55.63,45.00,39.53,46.25,46.25,40.00,36.88,34.38,33.13,36.25,42.50,45.63,45.63,45.63,41.25,41.15,33.13,33.13,34.00,45.63,42.75,46.50,52.13,53.38,70.88,62.13,53.38,40.88,47.33,40.88,38.38,37.13,37.50,50.00,52.50,43.75,45.00,39.38,49.38,54.38,40.00,44.02,38.13,33.75,29.38,38.13,38.75,41.25,49.38,36.88,31.25,29.38,43.13,68.13,39.80,112.50,87.50,55.00,29.38,30.63,31.25,38.13,47.50,75.00,79.38,66.25,42.50,57.92
....Kalinga,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Kalinga,"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Kalinga,"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Kalinga,"PECHAY, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Kalinga,"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Mountain Province,"CABBAGE, 1 KG",23.71,16.05,13.17,16.88,14.00,13.63,14.13,21.25,40.63,26.25,27.50,20.00,20.60,16.88,16.38,21.38,23.13,26.88,27.50,30.63,23.13,19.38,26.25,31.25,30.00,24.40,26.88,29.38,26.88,26.25,23.75,31.25,37.50,32.50,34.38,33.75,33.13,31.25,30.58,21.25,21.25,24.38,26.25,28.13,26.88,24.38,43.75,48.75,53.75,49.38,50.00,34.85,42.50,40.63,33.75,33.13,35.63,36.25,40.00,28.75,31.63,37.50,45.63,40.63,37.17,40.63,37.50,25.00,26.88,30.00,30.00,36.25,36.25,43.75,45.00,35.63,28.75,34.64,35.00,28.13,36.88,38.75,37.50,46.25,51.88,50.00,69.38,76.25,65.00,52.50,48.96,40.00,36.88,36.25,37.50,40.00,51.25,40.00,35.63,38.75,42.50,51.25,36.25,40.52,33.13,31.88,26.25,26.67,28.75,39.38,41.25,36.88,32.50,35.00,35.00,48.75,34.62,71.25,65.00,53.75,46.25,45.00,34.38,43.75,50.00,86.25,73.75,67.50,50.00,57.24
....Mountain Province,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Mountain Province,"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Mountain Province,"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Mountain Province,"PECHAY, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Mountain Province,"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION I (ILOCOS REGION),"CABBAGE, 1 KG",31.80,30.11,29.04,32.35,37.66,39.53,35.00,34.85,41.10,43.75,44.38,34.69,36.19,32.82,30.63,31.25,35.79,37.19,40.94,36.56,34.22,33.60,46.88,43.29,35.47,36.55,35.47,36.72,31.88,30.93,33.91,38.91,43.28,43.28,44.22,44.38,48.44,42.50,39.49,31.56,31.72,32.66,36.10,35.47,39.21,36.13,53.84,59.21,61.35,59.34,59.57,44.68,59.27,52.19,47.53,41.72,41.72,44.06,49.06,47.66,43.44,44.69,60.31,60.31,49.33,60.00,50.78,39.85,38.60,37.50,39.54,40.63,44.69,52.35,55.94,52.19,52.19,47.02,44.38,39.69,44.85,49.07,47.97,52.75,61.72,64.06,118.44,108.75,100.63,80.31,67.72,69.22,65.16,56.56,50.63,53.13,59.64,59.22,56.25,58.44,67.66,67.28,60.00,60.27,36.72,32.66,30.00,45.42,48.75,60.47,56.25,47.66,40.16,38.75,48.13,91.41,48.03,106.25,103.75,60.47,50.00,40.78,33.44,51.72,94.05,107.15,99.16,99.13,60.29,75.52
..REGION I (ILOCOS REGION),"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION I (ILOCOS REGION),"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION I (ILOCOS REGION),"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION I (ILOCOS REGION),"PECHAY, NATIVE, 1 KG",7.19,7.19,6.40,6.25,6.25,6.88,6.88,7.38,7.38,7.38,7.38,7.38,7.00,7.38,7.38,7.38,7.38,8.00,7.38,7.38,7.38,7.38,7.38,7.38,7.38,7.43,8.63,7.38,7.38,6.75,6.13,6.75,6.75,7.25,7.38,7.38,7.38,7.38,7.21,7.56,7.31,7.06,6.81,7.06,7.06,7.34,9.70,9.97,10.00,10.00,8.13,8.17,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.63,10.00,10.05,10.00,10.00,10.00,10.00,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.63,10.42,10.63,10.63,10.63,10.63,10.63,10.63,14.38,18.13,33.75,38.75,39.38,38.13,20.53,46.25,36.88,31.25,26.88,38.15,37.50,35.00,36.25,35.63,35.63,35.63,45.63,36.72,43.13,39.38,36.88,39.17,39.38,41.88,38.75,38.75,42.50,42.50,40.00,40.00,40.19,41.25,45.63,42.50,41.25,38.75,41.25,43.75,36.46,41.32,41.32,42.53,42.53,41.55
..REGION I (ILOCOS REGION),"CAULIFLOWER, 1 KG",130.00,130.00,130.00,125.77,98.26,83.65,81.97,81.97,90.37,80.92,77.77,76.29,98.91,69.15,67.16,67.28,65.48,67.47,68.94,64.75,66.17,76.18,92.65,99.64,80.06,73.74,66.84,63.27,63.90,66.80,76.86,70.26,77.92,86.25,90.00,90.32,92.19,91.57,78.02,84.07,82.19,79.38,80.94,82.19,83.47,85.80,87.04,109.30,116.68,106.48,106.88,92.04,105.32,63.75,64.69,57.19,56.57,60.00,67.50,70.00,74.19,75.44,86.25,106.88,73.98,78.15,73.75,65.63,64.38,64.07,68.13,64.38,65.63,75.63,74.38,74.07,74.07,70.19,66.25,62.50,65.63,68.13,66.88,65.63,73.13,85.00,164.52,146.91,144.05,124.05,94.39,110.21,106.88,114.17,102.09,103.75,98.63,100.00,82.19,81.25,95.63,96.57,105.63,99.75,71.88,63.75,45.63,61.67,66.88,78.13,80.00,74.29,106.79,105.36,120.63,99.29,81.19,96.25,56.88,57.82,60.94,61.25,86.88,143.13,223.94,231.30,228.45,202.81,185.44,136.26
....Ilocos Norte,"CABBAGE, 1 KG",30.42,22.50,23.33,27.50,44.38,45.63,41.25,40.00,36.88,33.75,34.38,32.50,34.38,26.25,25.00,26.25,28.13,30.00,30.00,28.75,27.50,28.13,35.00,36.88,30.63,29.38,27.50,25.00,25.00,24.38,25.63,26.88,34.38,29.38,30.63,31.88,31.88,31.88,28.70,23.75,25.00,23.75,25.63,29.38,35.63,31.88,31.25,38.75,31.25,31.25,53.13,31.72,52.50,45.00,45.63,45.00,42.50,43.75,46.25,40.00,47.50,47.50,61.25,67.50,48.70,67.50,47.50,38.75,35.00,37.50,40.00,40.00,46.25,60.63,71.25,58.75,58.75,50.16,36.25,33.75,41.88,50.63,51.88,57.88,75.63,76.25,147.50,133.75,147.50,138.75,82.64,119.38,104.38,90.00,75.00,69.38,76.67,71.88,56.25,56.25,73.13,79.75,72.50,78.71,35.00,31.25,24.38,46.67,47.50,66.25,65.00,60.00,50.00,50.63,53.13,77.50,50.61,95.00,81.25,58.13,38.75,38.13,35.00,56.88,97.50,95.00,80.00,81.25,52.50,67.45
....Ilocos Norte,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Ilocos Norte,"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Ilocos Norte,"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Ilocos Norte,"PECHAY, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Ilocos Norte,"CAULIFLOWER, 1 KG",97.50,97.50,97.50,90.83,67.50,53.75,51.88,51.88,56.88,51.25,49.38,49.38,67.94,46.88,44.38,43.13,42.50,45.00,45.00,42.50,43.13,50.63,60.00,64.38,52.50,48.34,43.75,42.50,43.75,44.38,51.25,46.88,51.88,57.50,65.00,65.63,65.63,64.38,53.54,58.75,55.00,49.38,50.63,54.38,57.50,60.00,60.00,70.88,82.50,90.63,75.00,63.72,71.88,62.50,64.38,66.88,65.63,72.50,81.25,77.50,77.50,80.00,90.00,107.50,76.46,81.30,88.75,73.75,67.50,66.88,75.00,68.75,68.75,73.75,78.75,78.13,78.13,74.95,62.50,58.75,65.00,67.50,71.25,68.75,86.25,100.00,173.33,166.67,166.67,166.67,104.45,146.67,140.00,143.33,136.67,140.00,126.00,130.00,93.13,75.00,101.25,102.50,105.00,119.96,72.50,66.25,45.00,63.33,68.75,81.25,87.50,68.57,78.57,95.71,120.00,88.57,78.00,80.00,58.75,48.13,48.13,50.00,112.50,177.50,306.77,331.85,314.48,237.31,202.58,164.00
....Ilocos Sur,"CABBAGE, 1 KG",25.00,20.83,20.00,21.25,26.88,26.25,30.00,28.13,41.25,48.75,51.88,25.00,30.44,24.38,23.13,24.38,35.63,40.00,44.38,35.00,29.38,29.38,58.75,55.00,35.63,36.25,32.50,35.00,28.13,23.06,30.00,42.50,47.50,47.50,45.00,47.50,56.25,42.50,39.79,25.00,23.13,29.38,30.63,32.50,38.13,30.63,70.00,66.25,80.00,73.13,66.25,47.09,60.00,50.00,40.00,35.63,37.50,41.25,50.00,50.00,35.00,40.00,62.50,56.25,46.51,58.75,52.50,42.50,36.88,36.88,39.38,42.50,45.00,53.75,55.00,48.75,48.75,46.72,42.50,36.25,52.50,52.50,47.50,53.75,58.75,45.00,123.75,108.75,81.25,70.00,64.38,48.75,53.75,46.25,42.50,51.88,51.88,46.25,50.00,60.00,67.50,61.25,55.63,52.97,25.63,31.25,30.63,48.33,53.75,62.50,58.75,48.13,46.88,42.50,51.88,79.38,48.30,130.00,112.50,57.50,47.50,35.00,32.50,51.25,89.08,118.36,100.06,87.86,40.27,75.16
....Ilocos Sur,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
