Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Apayao,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Benguet,"GARLIC, NATIVE, 1 KG",124.26,124.26,134.20,140.00,141.25,156.25,158.75,163.75,163.75,156.25,156.25,156.25,147.94,156.25,150.00,150.00,150.00,150.00,150.00,147.50,147.50,147.50,148.75,148.75,148.75,149.58,152.50,156.25,155.00,155.00,159.38,234.38,285.00,270.00,242.50,240.63,239.38,256.67,212.22,257.50,325.00,230.00,223.75,216.25,211.25,215.00,212.50,210.00,202.50,210.00,210.00,226.98,215.00,201.25,177.50,181.25,186.25,215.00,237.50,236.25,230.00,233.75,233.75,238.75,215.52,230.00,215.00,205.00,177.50,183.75,207.50,170.00,170.00,147.50,152.50,162.50,153.75,181.25,166.25,163.75,148.75,140.00,131.25,123.75,159.38,206.25,205.00,205.00,203.75,197.50,170.89,196.25,182.50,175.00,173.75,190.00,190.00,191.25,190.00,186.25,188.75,181.25,170.00,184.58,170.00,167.50,173.75,186.67,186.25,191.25,214.38,219.38,223.75,238.75,235.00,236.25,203.58,240.00,239.38,236.88,232.50,231.25,217.50,221.25,250.00,243.33,246.67,251.67,250.00,238.37
....Benguet,"ONION RED CREOLE (BERMUDA RED), 1 KG",63.18,63.18,65.70,77.50,76.88,82.50,101.25,97.50,102.50,105.00,110.00,97.50,86.89,102.50,100.00,105.00,90.00,82.50,82.50,83.75,82.50,90.00,85.00,86.25,87.50,89.79,87.50,88.75,86.25,81.25,70.00,65.00,81.25,81.25,77.50,73.13,73.75,76.67,78.53,92.50,82.50,77.50,71.88,73.75,75.63,78.13,78.13,73.13,77.50,76.88,85.00,78.54,93.75,96.88,85.00,78.75,81.25,104.38,98.75,100.00,105.00,102.50,110.00,105.00,96.77,98.13,92.50,90.00,77.50,81.25,86.25,75.00,81.25,86.25,88.75,92.50,100.00,87.45,103.75,106.25,103.75,98.75,102.50,105.00,106.25,109.38,122.50,120.00,115.00,115.00,109.01,113.75,103.13,105.00,88.75,75.63,72.50,72.50,76.25,78.75,80.00,87.50,92.50,87.19,115.00,128.75,103.75,115.00,109.00,103.75,96.25,101.25,103.75,106.25,110.00,113.75,108.88,111.25,107.50,109.38,100.00,98.13,103.13,110.00,140.00,138.75,132.50,145.25,150.50,120.53
....Benguet,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Benguet,"GINGER, 1 KG",93.55,93.55,86.74,91.00,84.00,94.00,86.00,74.00,74.00,74.00,76.00,72.00,83.24,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,72.00,71.00,71.00,71.00,71.75,80.00,84.00,80.00,94.00,102.00,146.00,174.00,132.00,204.00,214.00,192.00,153.33,137.94,176.00,172.00,166.00,182.00,162.00,178.00,174.00,174.00,174.00,164.00,167.00,158.00,170.58,124.00,122.00,122.00,123.60,124.00,124.00,156.00,162.00,156.00,152.00,160.00,140.00,138.80,118.00,108.00,112.00,70.00,80.00,82.00,78.00,76.00,72.00,68.00,76.00,80.00,85.00,90.00,86.00,90.00,84.00,82.00,86.00,76.67,76.67,78.33,78.33,78.33,78.33,82.06,75.00,75.00,78.33,80.83,76.67,78.33,80.00,78.33,83.33,83.33,90.00,92.50,80.97,91.67,93.33,90.00,102.50,100.00,101.67,117.50,121.67,132.50,129.17,116.67,115.00,109.31,113.33,110.00,113.33,105.00,96.67,101.67,121.67,131.79,166.50,173.75,168.75,155.00,129.79
....Benguet,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Ifugao,"GARLIC, NATIVE, 1 KG",156.06,120.59,141.87,117.04,109.95,134.78,148.96,156.06,184.43,198.62,187.98,184.43,153.40,184.43,170.25,156.06,148.96,148.96,166.70,131.23,120.59,141.87,141.87,141.87,141.87,149.56,141.87,141.87,156.06,141.87,99.31,88.67,88.67,102.86,102.86,118.57,118.57,118.57,118.31,118.57,118.57,118.57,108.57,105.71,105.71,108.57,102.86,104.29,122.86,115.71,115.71,112.14,115.71,110.00,121.43,121.43,130.00,151.43,130.00,145.71,145.71,151.43,145.71,135.71,133.69,132.86,132.86,105.71,135.71,228.57,150.00,117.14,117.14,117.14,117.14,120.00,120.00,132.86,120.00,137.14,120.00,117.14,120.00,120.00,120.00,125.71,117.14,118.57,110.00,101.43,118.93,111.43,111.43,111.43,108.57,130.00,124.29,117.14,132.86,132.86,132.86,140.00,151.43,125.36,164.29,167.14,171.43,171.43,160.00,131.43,125.71,132.86,131.43,121.43,118.57,112.86,142.38,112.86,134.29,128.57,121.43,124.29,125.71,121.43,131.43,145.71,142.54,145.71,152.86,132.24
....Ifugao,"ONION RED CREOLE (BERMUDA RED), 1 KG",85.71,66.23,77.92,64.29,61.43,77.14,82.86,85.71,105.71,111.43,105.71,102.86,85.58,102.86,94.29,85.71,82.86,82.86,92.86,75.71,65.71,80.00,80.00,80.00,80.00,83.57,80.00,80.00,85.71,74.29,51.43,47.14,47.14,58.57,58.57,75.71,82.86,80.00,68.45,85.71,85.71,85.71,70.71,70.71,70.71,70.71,67.86,69.29,77.86,92.86,92.86,78.39,92.86,107.14,92.86,101.43,98.57,111.43,117.14,114.29,121.43,131.43,134.29,120.00,111.91,108.57,98.57,94.29,94.29,91.43,95.71,94.29,97.14,94.29,91.43,91.43,97.14,95.72,124.29,112.57,107.14,97.14,97.14,105.71,105.71,118.57,115.71,112.86,105.71,102.86,108.78,111.43,111.43,111.43,88.57,77.14,81.43,78.57,95.71,94.29,108.57,118.57,148.57,102.14,155.71,135.71,121.43,120.00,114.29,120.00,100.00,102.86,111.43,130.00,184.29,197.14,132.74,195.71,145.71,134.29,115.71,128.57,124.29,124.29,132.86,145.71,132.86,147.14,182.86,142.50
....Ifugao,"ONION WHITE (YELLOW GRANEX), 1 KG",88.13,88.13,79.93,79.93,79.93,79.93,90.18,90.18,106.58,110.68,104.53,102.48,91.72,102.48,102.48,98.38,86.08,81.98,81.98,88.13,79.93,84.03,84.03,84.03,88.13,88.47,89.77,92.23,97.97,89.77,81.57,47.14,47.14,63.53,69.68,75.83,94.27,85.05,77.83,86.07,86.07,81.97,72.75,72.75,72.75,78.90,78.90,83.00,87.10,103.50,107.60,84.28,103.50,111.70,107.60,107.60,111.70,106.58,110.68,110.68,118.88,125.03,124.01,112.74,112.56,106.59,98.39,94.29,92.24,92.24,96.34,94.29,94.29,90.19,90.19,86.09,94.29,94.12,110.69,112.74,112.74,98.39,98.39,102.49,102.49,111.71,109.66,106.59,100.44,98.39,105.39,110.69,106.59,106.59,88.14,73.79,78.91,75.84,94.29,92.86,107.14,108.57,142.86,98.86,142.86,124.29,110.00,115.71,114.29,111.43,100.00,102.86,128.57,185.71,192.86,192.86,135.12,192.86,140.00,121.43,105.71,125.71,122.86,114.29,114.29,114.29,118.57,118.57,118.57,125.60
....Ifugao,"GINGER, 1 KG",54.15,46.27,40.37,36.43,39.29,38.57,50.00,48.57,48.57,45.00,45.00,42.86,44.59,51.43,52.86,47.14,47.14,47.14,42.86,41.43,41.43,42.86,41.43,41.43,37.14,44.52,40.00,40.00,42.86,44.29,44.29,55.71,62.86,65.71,111.43,108.57,170.00,124.29,75.83,120.00,105.71,105.71,107.14,107.14,145.71,171.43,171.43,168.57,168.57,168.57,168.57,142.38,168.57,144.29,127.14,100.00,102.86,109.29,109.29,97.86,102.14,103.57,103.57,97.14,113.81,88.57,87.14,84.29,81.43,66.43,50.00,55.71,54.29,57.86,62.86,72.86,64.29,68.81,57.14,62.86,67.14,57.14,55.71,48.57,48.57,60.00,64.29,65.71,75.71,75.71,61.55,74.29,74.29,74.29,74.29,71.43,74.29,72.86,69.29,75.71,75.71,88.57,84.29,75.78,84.29,81.43,78.57,78.57,97.14,114.29,120.00,114.29,108.57,151.43,172.86,174.29,114.64,142.86,154.29,121.43,111.43,122.86,131.43,121.43,115.71,117.14,141.43,141.43,108.57,127.50
....Ifugao,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Kalinga,"GARLIC, NATIVE, 1 KG",77.59,75.06,70.84,74.21,72.53,72.53,82.65,82.65,87.71,86.02,86.02,97.83,80.47,89.39,82.65,75.90,82.65,82.65,80.96,80.96,80.96,84.76,84.76,86.02,96.14,83.98,93.61,93.61,91.08,93.61,91.08,206.20,303.61,185.96,185.96,185.96,140.42,144.22,151.28,123.98,122.71,122.71,115.12,116.38,116.38,134.09,98.67,98.67,110.06,106.26,101.20,113.85,121.44,106.26,110.06,112.59,113.86,174.58,172.05,173.32,173.32,154.98,153.08,157.63,143.60,155.61,154.34,155.61,155.61,155.61,194.83,121.45,118.92,118.92,118.92,118.92,118.92,140.64,121.45,121.45,118.92,93.62,91.09,91.09,108.80,105.43,107.11,105.43,107.11,91.93,105.29,91.09,91.09,91.09,87.72,102.90,134.94,152.65,140.00,117.50,130.00,131.25,130.00,116.69,123.75,131.25,141.25,163.75,165.00,152.50,145.00,133.75,132.50,131.25,126.25,122.50,139.06,122.50,118.75,115.00,112.50,113.75,119.38,115.00,118.13,123.13,126.88,128.75,116.88,119.22
....Kalinga,"ONION RED CREOLE (BERMUDA RED), 1 KG",82.93,77.95,68.00,68.00,63.00,63.33,58.33,88.33,91.67,106.67,101.43,92.86,80.21,95.71,88.57,77.14,81.43,62.86,79.29,79.29,79.29,79.38,76.88,74.38,74.38,79.05,74.38,86.88,84.38,68.13,41.88,41.88,41.88,55.63,68.13,70.63,70.63,64.75,64.10,57.25,54.75,44.13,39.75,42.25,45.88,47.13,58.38,62.13,79.38,91.88,99.13,60.17,112.50,115.00,98.13,87.50,85.00,90.00,84.38,86.88,97.50,106.63,105.63,85.25,96.20,79.38,76.25,75.63,75.63,75.00,75.63,71.25,67.50,68.75,68.75,68.75,77.50,73.34,94.75,93.75,88.75,76.88,80.00,81.25,93.75,93.75,93.75,93.75,86.25,82.50,88.26,82.50,82.50,77.50,66.25,60.00,62.50,78.75,80.63,66.88,66.25,88.75,102.50,76.25,128.75,121.25,120.00,115.00,106.25,90.00,93.75,97.50,101.25,113.75,148.75,156.25,116.04,122.50,117.50,115.63,110.00,110.63,107.50,110.00,110.00,110.00,116.88,116.88,129.38,114.74
....Kalinga,"ONION WHITE (YELLOW GRANEX), 1 KG",82.29,75.57,64.66,70.11,51.22,51.22,68.85,68.85,67.18,90.69,94.05,91.53,73.02,89.01,77.26,67.18,60.46,57.10,65.49,68.84,71.78,70.52,68.00,68.00,73.04,69.72,83.11,78.07,75.55,75.55,45.33,47.85,45.33,49.11,65.48,65.48,65.48,65.48,63.49,55.41,55.41,28.34,35.89,40.29,44.07,47.85,55.40,60.44,65.48,79.33,89.40,54.78,90.66,85.62,80.58,79.32,80.58,85.62,73.03,86.26,89.40,93.81,98.72,79.33,85.24,77.45,73.04,70.52,62.09,58.56,59.18,57.92,57.92,65.47,65.47,65.47,67.99,65.09,78.06,78.06,67.99,52.88,56.66,55.40,67.99,65.47,78.06,80.58,80.58,65.47,68.93,71.76,67.98,60.43,52.88,50.36,47.01,55.40,58.75,53.75,58.13,75.63,96.25,62.36,105.00,97.50,98.75,96.25,92.50,77.50,75.00,83.75,93.75,120.00,107.50,111.25,96.56,111.25,100.00,95.00,88.75,91.25,83.75,86.25,86.25,90.00,86.25,91.25,88.75,91.56
....Kalinga,"GINGER, 1 KG",49.35,50.19,46.00,46.00,48.50,45.60,43.00,44.00,40.00,37.00,37.50,37.50,43.72,38.33,37.50,36.67,36.67,36.67,56.67,48.33,46.67,51.67,60.00,60.00,61.67,47.57,60.00,50.00,51.67,60.00,73.33,76.67,118.33,120.00,116.67,116.67,116.67,116.67,89.72,113.33,86.67,95.00,106.67,133.33,148.33,146.67,126.67,121.67,126.67,125.00,126.67,121.39,93.33,80.00,78.33,66.67,68.13,76.00,75.63,73.13,66.25,68.25,77.25,75.63,74.88,68.75,66.25,59.13,56.88,53.75,55.00,51.88,46.88,47.50,50.00,50.00,50.00,54.67,51.25,51.25,48.75,50.00,51.25,51.25,55.00,51.25,46.25,52.50,55.00,47.50,50.94,51.25,56.25,51.25,50.00,60.38,70.00,76.25,75.63,80.63,125.00,117.50,119.38,77.79,110.63,88.75,92.50,100.00,98.75,133.75,146.25,119.38,125.00,127.50,150.00,113.75,117.19,125.00,112.50,106.88,104.38,108.13,135.00,122.50,102.50,102.50,102.50,102.50,105.00,110.78
....Kalinga,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Mountain Province,"GARLIC, NATIVE, 1 KG",89.95,85.83,86.65,85.00,83.75,85.00,85.00,92.50,91.88,115.00,115.00,112.50,94.01,125.00,126.25,126.25,107.50,105.00,105.00,105.00,105.00,105.00,107.50,107.50,107.50,111.04,107.50,110.00,107.50,107.50,107.50,170.00,286.25,286.25,183.75,187.50,130.00,127.50,159.27,135.00,135.00,126.25,130.00,130.00,132.50,132.50,132.50,132.50,125.00,130.00,132.50,131.15,136.25,135.00,136.25,132.50,142.50,146.25,155.00,206.25,200.00,172.50,175.00,192.50,160.83,183.75,180.00,175.00,177.50,180.00,182.50,177.50,157.50,160.00,148.75,142.50,146.25,167.60,141.25,146.25,152.50,156.25,153.75,162.50,160.00,156.25,131.25,142.50,131.25,131.25,147.08,131.25,126.25,123.75,141.25,145.00,157.50,166.25,171.25,172.50,173.75,166.25,162.50,153.13,168.75,176.25,186.25,181.67,195.00,192.50,175.00,168.75,171.25,170.00,173.75,170.00,177.43,176.67,176.67,163.33,150.00,150.00,156.67,148.33,142.94,152.50,140.00,157.50,156.25,155.91
....Mountain Province,"ONION RED CREOLE (BERMUDA RED), 1 KG",87.16,87.99,84.70,78.13,75.00,81.25,82.50,95.00,107.75,108.75,113.13,100.00,91.78,96.25,95.00,88.75,77.50,79.38,83.75,90.00,85.00,86.25,83.75,85.00,88.75,86.62,94.38,91.25,82.50,81.25,70.00,66.25,76.25,71.25,71.25,71.25,78.88,77.50,77.67,78.13,76.88,65.00,77.50,74.38,77.50,81.25,82.50,88.13,92.50,98.75,111.25,83.65,127.50,115.00,111.25,107.50,107.50,110.00,140.00,131.25,150.00,140.00,152.50,118.75,125.94,122.50,127.50,122.50,97.50,97.50,107.50,100.00,120.00,123.75,122.50,108.75,137.50,115.63,135.00,132.50,112.50,122.50,118.75,116.25,112.50,117.50,118.75,125.00,117.50,120.00,120.73,112.50,110.00,115.00,116.25,112.50,102.50,97.50,105.00,108.75,113.75,120.00,141.25,112.92,186.88,175.00,125.00,118.33,120.00,122.50,127.50,127.50,136.25,152.50,182.50,198.75,147.73,185.00,161.25,150.00,138.75,136.25,135.00,142.50,135.00,158.75,146.25,166.25,175.00,152.50
....Mountain Province,"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Mountain Province,"GINGER, 1 KG",60.45,62.11,71.22,66.25,57.50,60.00,60.00,75.00,73.75,71.25,73.75,70.00,66.77,71.25,66.88,59.38,61.88,56.88,56.88,68.13,65.00,69.38,66.88,69.38,66.88,64.90,69.38,69.13,64.38,75.00,80.63,86.88,95.63,137.50,140.00,135.00,133.75,120.00,100.61,127.50,122.50,115.00,129.38,146.25,161.25,166.25,140.00,162.50,145.63,146.88,147.50,142.55,152.50,147.50,148.75,135.00,145.00,154.38,155.00,146.25,148.75,157.50,151.25,113.75,146.30,147.50,146.25,126.25,123.75,125.00,132.50,126.25,107.50,101.25,101.25,97.50,103.75,119.90,78.75,77.50,90.00,95.00,108.75,96.88,101.88,93.13,94.38,93.13,93.13,86.88,92.45,83.13,83.13,83.13,80.63,80.63,94.38,94.38,110.00,120.00,126.25,121.25,127.50,100.37,118.75,117.50,108.75,120.00,167.50,205.00,180.00,180.00,200.00,202.50,200.00,185.00,165.42,176.25,165.00,151.25,152.50,147.50,157.50,153.75,158.75,176.25,163.75,173.75,178.75,162.92
....Mountain Province,"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION I (ILOCOS REGION),"GARLIC, NATIVE, 1 KG",138.48,117.15,117.50,126.67,124.31,122.92,123.33,125.42,123.75,117.64,119.72,117.64,122.88,117.22,115.28,117.22,113.61,121.11,127.36,130.83,129.44,136.67,161.11,164.58,176.81,134.27,184.72,183.61,175.83,186.53,199.44,230.69,249.44,241.25,264.31,280.83,298.61,315.56,234.24,347.47,290.56,205.00,176.67,156.94,150.14,145.97,137.64,152.92,143.61,131.11,132.64,180.89,125.00,118.75,120.00,137.64,153.61,174.58,174.17,165.14,177.00,177.78,193.33,198.75,159.65,195.56,212.92,207.36,192.92,190.28,190.97,184.17,186.81,188.19,195.28,200.83,199.17,195.37,220.28,218.19,197.08,183.47,174.58,175.70,163.89,163.47,167.22,168.47,166.53,173.06,181.00,173.06,161.39,158.75,152.22,151.39,155.00,153.75,157.08,162.92,160.83,167.50,193.54,162.29,205.83,205.42,197.50,199.44,196.46,193.13,190.83,201.25,204.58,204.58,204.17,194.58,199.81,195.42,203.75,204.58,195.00,195.83,192.50,175.00,182.45,181.22,160.07,170.01,173.73,185.80
..REGION I (ILOCOS REGION),"ONION RED CREOLE (BERMUDA RED), 1 KG",77.67,69.45,56.73,57.66,56.15,57.50,61.72,65.47,68.91,75.99,78.39,75.94,66.80,76.77,69.85,64.27,58.08,59.07,65.89,66.36,65.11,68.13,68.28,70.21,78.91,67.58,81.25,76.36,62.45,59.33,59.43,54.33,55.68,59.54,59.90,60.52,60.78,57.55,62.26,59.33,56.99,48.87,47.89,49.23,52.44,51.75,59.92,60.26,70.43,77.62,83.81,59.88,90.21,85.21,72.03,69.38,71.67,87.08,88.75,92.61,101.83,102.42,100.38,94.94,88.04,83.46,84.48,71.72,65.99,62.31,63.88,63.02,67.92,76.08,77.50,81.77,83.86,73.50,106.77,88.75,74.69,70.94,70.42,77.13,90.00,98.75,105.42,106.08,97.86,93.65,90.04,82.40,77.08,71.19,66.98,63.54,64.79,74.21,79.44,76.56,74.13,79.06,100.94,75.86,178.44,128.75,88.50,85.21,90.31,91.10,89.85,96.88,122.66,150.16,161.72,161.88,120.46,141.56,113.75,102.81,102.50,98.13,103.13,105.31,107.84,114.36,129.10,134.34,154.80,117.30
..REGION I (ILOCOS REGION),"ONION WHITE (YELLOW GRANEX), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION I (ILOCOS REGION),"GINGER, 1 KG",65.87,50.67,60.80,57.43,56.46,56.46,58.00,53.35,53.35,54.91,55.40,53.07,56.31,52.58,50.26,51.81,47.16,54.91,54.91,55.89,54.34,57.44,62.36,65.12,54.60,55.12,57.71,57.71,58.83,63.34,69.24,73.33,98.84,128.06,140.77,146.61,142.67,140.38,98.12,132.63,132.21,122.25,142.67,153.09,162.67,166.42,175.79,155.97,151.50,161.25,159.25,151.31,124.42,111.67,105.83,105.83,100.00,99.17,102.75,104.83,104.08,102.92,100.42,101.79,105.31,90.96,90.17,85.46,76.29,68.17,64.42,66.92,66.09,67.75,69.84,71.92,71.92,74.16,73.08,72.50,73.33,72.50,73.75,79.33,76.67,76.67,77.08,77.08,77.08,77.08,75.51,77.08,73.75,70.83,70.83,74.58,73.75,73.75,84.58,84.58,100.42,100.42,102.50,82.26,110.83,110.42,102.08,169.31,169.38,169.58,168.75,156.67,160.00,170.00,175.00,166.25,152.36,154.79,128.75,127.08,127.08,125.83,130.42,132.29,127.28,110.13,117.47,118.07,110.30,125.79
..REGION I (ILOCOS REGION),"GARLIC, IMPORTED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Ilocos Norte,"GARLIC, NATIVE, 1 KG",125.00,70.00,88.30,108.33,107.50,101.25,103.75,110.00,103.75,93.75,95.00,91.25,99.82,95.00,95.00,100.00,91.25,96.25,105.00,108.75,111.25,111.25,146.25,146.25,140.00,112.19,158.75,158.75,146.25,200.00,197.50,206.25,205.00,202.50,232.50,236.25,221.25,216.25,198.44,298.25,268.75,160.00,162.50,140.00,138.75,140.00,120.00,171.25,152.50,122.50,113.75,165.69,102.50,100.00,98.75,123.75,147.50,142.50,147.50,147.50,150.00,148.75,156.25,158.75,135.31,140.00,157.50,157.50,153.75,151.25,151.25,153.75,162.50,165.00,178.75,176.25,176.25,160.31,185.00,187.50,171.25,146.25,142.50,138.75,140.00,142.50,146.25,146.25,146.25,152.50,153.75,147.50,127.50,123.75,117.50,122.50,121.67,123.75,137.50,143.75,135.00,135.00,190.63,135.50,176.25,193.75,177.50,193.33,167.50,165.00,165.00,167.50,167.50,161.25,171.25,162.50,172.36,163.75,157.50,153.75,153.75,150.00,140.00,142.50,142.50,148.81,141.24,133.67,134.93,146.87
....Ilocos Norte,"ONION RED CREOLE (BERMUDA RED), 1 KG",75.00,66.00,60.00,73.33,72.50,67.50,70.63,75.00,77.50,73.75,80.00,77.50,72.39,76.25,70.00,70.00,56.25,62.50,63.75,66.25,63.75,65.00,66.25,63.75,73.75,66.46,73.75,73.75,71.25,70.00,65.00,62.50,62.50,65.00,65.00,64.38,64.38,64.38,66.82,68.13,67.50,65.00,61.25,60.00,60.00,61.25,62.50,70.00,78.13,82.50,97.50,69.48,93.75,87.50,70.00,72.50,77.50,90.00,90.00,103.75,102.50,106.25,107.50,95.00,91.35,65.00,78.75,71.25,62.50,56.25,65.00,62.50,70.00,68.75,65.00,71.25,71.25,67.29,111.25,82.50,72.50,66.25,63.75,68.75,88.75,100.00,106.25,112.50,115.00,100.00,90.63,82.50,72.50,66.25,65.00,65.00,63.33,65.63,76.25,80.00,70.00,70.00,80.00,71.37,142.50,110.00,86.25,88.33,85.00,83.13,83.13,77.50,105.00,112.50,100.63,133.75,100.64,111.25,113.75,103.75,103.75,107.50,106.25,112.50,112.50,120.44,148.24,144.26,156.18,120.03
